"block";"j_offset";"j_string";"e_string";"pointer"
1;"171968";"桂木 綾";;"00172468"
1;"171970";"ごめんなさい　今は忙しくて…";;"00172470"
1;"171990";"桂木 綾";;"00172478"
1;"1719A0";"勝負はまだ今度にしましょう";;"00172480"
1;"1719C0";"パチプロ老人　夢路";;"00172488"
1;"1719E0";"今日は疲れてんだ
勝負なら明日にしてくれ";;"00172490"
1;"171A08";"買いたい";;"00172498"
1;"171A18";"売りたい";;"001724A0"
1;"171A28";"やめておく";;"001724A8"
1;"171A38";"質入したい";;"001724B0"
1;"171A48";"質請けしたい";;"001724B8"
1;"171A58";"やめておく";;"001724C0"
1;"171A70";"事件『$cc$e0$cr』が
発生しました";;"001724C8"
1;"171AA0";"事件「$cc$e1$cr」の証言入手";;"001724D0"
1;"171AC0";"$ci$e0$cr";;"001724D8"
1;"171AD0";"事件「$cc$e1$cr」の印象入手";;"001724E0"
1;"171AF0";"$ci$e0$cr";;"001724E8"
1;"171B00";"事件「$cc$e1$cr」の証拠入手";;"001724F0"
1;"171B20";"$ci$e0$cr";;"001724F8"
1;"171B30";"アイテム「$ci$e0$cr」は
これ以上持てません";;"00172500"
1;"171B60";"アイテム「$ci$e0$cr」を
手に入れた！";;"00172508"
1;"171B90";"「$ci$e1$cr」を
手に入れた！";;"00172510"
1;"171BB0";"アイテム「$ci$e0$cr」を
渡した";;"00172518"
1;"171BD0";"アイテム「$ci$e0$cr」を
失った";;"00172520"
1;"171BF0";"おまけ画像「$ci$e0$cr」を
手に入れた！";;"00172528"
1;"171C20";"【$ci$e0$cr玉】を手に入れた！";;"00172530"
1;"171C40";"【$ci$e0$cr玉】手渡した";;"00172538"
1;"171C60";"【$ci$e0$cr玉】失った";;"00172540"
1;"171C80";"パチンコ必殺技「$ci$e0$cr」
を修得した";;"00172548"
1;"171CB0";"【パチンコ必殺技について】";;"00172550"
1;"171CD0";"パチプロと勝負して勝利すると
$ciパチンコ必殺技$crを修得することができます";;"00172558"
1;"171D20";"必殺技を使うにはパチンコ勝負中に□ボタンを
押してから、△／○ボタンで発動できます";;"00172560"
1;"171D80";"パチンコ必殺技は、同時に２種類まで
セットすることができます";;"00172568"
1;"171DC0";"但しそれぞれの必殺技には$ci消費量$crがあるので
ゲージを溜めタイミングを計って発動しよう";;"00172570"
1;"171E20";"まずはメニュー画面の「主人公の状態」から
「必殺技の選択」で必殺技をセットしましょう";;"00172578"
1;"171E80";"…どうやらカギがかかっているようだ";;"00172580"
1;"171EB0";"どの魚を売りますか？";;"00172588"
1;"171EC8";"$e0";;"00172590"
1;"171ED0";"$e1";;"00172598"
1;"171ED8";"$e2";;"001725A0"
1;"171EE0";"$e3";;"001725A8"
1;"171EE8";"$e4";;"001725B0"
1;"171EF0";"$e5";;"001725B8"
1;"171EF8";"$e6";;"001725C0"
1;"171F00";"次ページへ";;"001725C8"
1;"171F10";"前ページへ";;"001725D0"
1;"171F20";"やめておく";;"001725D8"
1;"171F30";"「$e0」を何匹売りますか？";;"001725E0"
1;"171F50";"$e0匹全部売る　　　　（$e2玉）";;"001725E8"
1;"171F70";"$e1匹（1匹だけ残す） （$e3玉）";;"001725F0"
1;"171F90";"1匹売る　　　　　　（$e4玉）";;"001725F8"
1;"171FB0";"やめておく";;"00172600"
1;"171FC0";"釣り具屋のおやじ";;"00172608"
1;"171FE0";"「$e0」は$e1匹で$e2玉で買い取るよ
また頼むよ！";;"00172610"
1;"172010";"「$ci$e0$cr」を覚えた！
（これで$e1個のポーズを覚えたようだ）";;"00172618"
1;"172050";"盆踊りのポーズ";;"00172620"
1;"172060";"シャドウボクシングのポーズ";;"00172628"
1;"172080";"マリンちゃんのポーズ";;"00172630"
1;"1720A0";"ラジオ体操のポーズ";;"00172638"
1;"1720B8";"セクシーポーズ";;"00172640"
1;"1720D0";"ボーリングのポーズ";;"00172648"
1;"1720F0";"ヒーローのポーズ";;"00172650"
1;"172110";"魔女ッ子のポーズ";;"00172658"
1;"172130";"オレンジ水着のマリンちゃん画像";;"00172660"
1;"172150";"赤い水着のマリンちゃん画像";;"00172668"
1;"172170";"ウェットスーツのマリンちゃん画像";;"00172670"
1;"1721A0";"セーラー服のマリンちゃん画像";;"00172678"
1;"1721C0";"ビキニパンツのサム画像";;"00172680"
1;"1721E0";"ウェットスーツのサム画像";;"00172688"
1;"172200";"砂浜の背景画像";;"00172690"
1;"172210";"教室の背景画像";;"00172698"
1;"172220";"街角の背景画像";;"001726A0"
1;"172230";"パチンコ店の背景画像";;"001726A8"
1;"172250";"ヤシの木の小物画像";;"001726B0"
1;"172268";"泡の小物画像";;"001726B8"
1;"172280";"パラソルの小物画像";;"001726C0"
1;"1722A0";"お化けの小物画像";;"001726C8"
2;"1726D0";"片山 昭吾";;"00173C90"
2;"1726E0";"黒崎 竜介";;"00173C98"
2;"1726F0";"朝倉 徹";;"00173CA0"
2;"1726F8";"白石 紀子";;"00173CA8"
2;"172708";"美沢 ゆき";;"00173CB0"
2;"172718";"桂木 綾";;"00173CB8"
2;"172720";"片山 昭吾";;"00173CC0"
2;"172730";"で、では、白石紀子さん
ご、ごあいさつを！";;"00173CC8"
2;"172760";"片山 昭吾";;"00173CD0"
2;"172770";"こ、こ、これで皆さん　そろったであります";;"00173CD8"
2;"1727A0";"片山 昭吾";;"00173CE0"
2;"1727B0";"そ、それでは！　乾杯！！";;"00173CE8"
2;"1727D0";"白石 紀子";;"00173CF0"
2;"1727E0";"えっ！　そ、そんな、急に言われても…";;"00173CF8"
2;"172808";"白石 紀子";;"00173D00"
2;"172820";"…と、とりあえず乾杯しましょう";;"00173D08"
2;"172840";"白石 紀子";;"00173D10"
2;"172850";"かんぱーい";;"00173D18"
2;"172860";"片山 昭吾";;"00173D20"
2;"172870";"そうだ　女性陣を紹介しないと…";;"00173D28"
2;"172890";"片山 昭吾";;"00173D30"
2;"1728A0";"こちらが$e1さんで…";;"00173D38"
2;"1728B8";"片山 昭吾";;"00173D40"
2;"1728D0";"こちらが$e2さん";;"00173D48"
2;"1728E0";"片山 昭吾";;"00173D50"
2;"1728F0";"２人とも、以前に会っているはずだから
覚えておられると思います";;"00173D58"
2;"172930";"片山 昭吾";;"00173D60"
2;"172940";"では、みなさん
楽しく飲みましょう！";;"00173D68"
2;"172968";"白石 紀子";;"00173D70"
2;"172980";"えっと…
今日は私のために本当にありがとうございます";;"00173D78"
2;"1729B8";"白石 紀子";;"00173D80"
2;"1729D0";"こ、こちらが$e1さんで…";;"00173D88"
2;"1729E8";"白石 紀子";;"00173D90"
2;"172A00";"こちらが$e2さんです";;"00173D98"
2;"172A18";"白石 紀子";;"00173DA0"
2;"172A30";"もしかしたら、初めてじゃないのかも
しれませんけど…";;"00173DA8"
2;"172A68";"白石 紀子";;"00173DB0"
2;"172A80";"では、みなさん　楽しくお食事しましょう";;"00173DB8"
2;"172AB0";"何をしようかな？";;"00173DC0"
2;"172AD0";"何をしようかしら？";;"00173DC8"
2;"172AF0";"$e1さんと話しをする";;"00173DD0"
2;"172B10";"$e2さんと話しをする";;"00173DD8"
2;"172B30";"もくもくとご飯を食べる";;"00173DE0"
2;"172B50";"タバコをふかして時間をつぶす";;"00173DE8"
2;"172B70";"あくびをしながら外を眺める";;"00173DF0"
2;"172B90";"今度は何をしようかな？";;"00173DF8"
2;"172BB0";"今度は何をしようかしら？";;"00173E00"
2;"172BD0";"片山 昭吾";;"00173E08"
2;"172BE0";"やや…　もうこんな時間であります
今日はこれくらいでお開きにしましょう";;"00173E10"
2;"172C28";"片山 昭吾";;"00173E18"
2;"172C40";"楽しんでいただけたでしょうか？";;"00173E20"
2;"172C60";"片山 昭吾";;"00173E28"
2;"172C70";"また、機会があれば一緒に飲みましょう！";;"00173E30"
2;"172C98";"片山 昭吾";;"00173E38"
2;"172CB0";"で、では、解散しましょう";;"00173E40"
2;"172CD0";"白石 紀子";;"00173E48"
2;"172CE0";"あ…　もうこんな時間ですね
";;"00173E50"
2;"172D00";"白石 紀子";;"00173E58"
2;"172D10";"今日はもう終わりにしましょうか";;"00173E60"
2;"172D30";"白石 紀子";;"00173E68"
2;"172D40";"またいつか、こうやってお食事できると
いいですね";;"00173E70"
2;"172D70";"白石 紀子";;"00173E78"
2;"172D80";"じゃあ、また　
みなさん、銀玉会館に遊びにきてくださいね";;"00173E80"
2;"172DC0";"ご飯を食べ続け時間が過ぎるのを待った…";;"00173E88"
2;"172DF0";"タバコをふかしながら、時間が過ぎるのを
待った…";;"00173E90"
2;"172E20";"外を眺めながら、時間が過ぎるのを待った…";;"00173E98"
2;"172E50";"美沢 ゆき";;"00173EA0"
2;"172E60";"今日は来てくれてありがとう";;"00173EA8"
2;"172E80";"美沢 ゆき";;"00173EB0"
2;"172E90";"みんな集まったし、乾杯しよう";;"00173EB8"
2;"172EB0";"美沢 ゆき";;"00173EC0"
2;"172EC0";"それじゃ、かんぱ～い";;"00173EC8"
2;"172ED8";"美沢 ゆき";;"00173ED0"
2;"172EF0";"そうそう
男の人たちを紹介しないとね";;"00173ED8"
2;"172F18";"美沢 ゆき";;"00173EE0"
2;"172F30";"こっちが$e1さんで…";;"00173EE8"
2;"172F48";"美沢 ゆき";;"00173EF0"
2;"172F60";"こっちが$e2さん";;"00173EF8"
2;"172F70";"美沢 ゆき";;"00173F00"
2;"172F80";"じゃあみんなで、楽しくすごしましょ";;"00173F08"
2;"172FA8";"美沢 ゆき";;"00173F10"
2;"172FB8";"いただきま～す";;"00173F18"
2;"172FC8";"美沢 ゆき";;"00173F20"
2;"172FE0";"や、やだ…　もうこんな時間";;"00173F28"
2;"173000";"美沢 ゆき";;"00173F30"
2;"173010";"そろそろお店を出ないといけないね";;"00173F38"
2;"173038";"美沢 ゆき";;"00173F40"
2;"173050";"今日は本当に楽しかった～";;"00173F48"
2;"173070";"美沢 ゆき";;"00173F50"
2;"173080";"次も必ずやるから、楽しみにしていてね
またゆきが電話するよ";;"00173F58"
2;"1730C0";"桂木 綾";;"00173F60"
2;"1730D0";"今日の主役の登場ね";;"00173F68"
2;"1730E8";"桂木 綾";;"00173F70"
2;"1730F0";"さあ　みんな集まったし、始めましょうか";;"00173F78"
2;"173118";"桂木 綾";;"00173F80"
2;"173120";"かんぱーい";;"00173F88"
2;"173130";"桂木 綾";;"00173F90"
2;"173140";"…そうね
男の人を紹介しないとね";;"00173F98"
2;"173160";"桂木 綾";;"00173FA0"
2;"173170";"こちらが$e1さんで…";;"00173FA8"
2;"173188";"桂木 綾";;"00173FB0"
2;"173190";"こちらが$e2さん";;"00173FB8"
2;"1731A0";"桂木 綾";;"00173FC0"
2;"1731B0";"もしかしたら、初めてじゃないのかも
しれないけど…";;"00173FC8"
2;"1731E8";"桂木 綾";;"00173FD0"
2;"1731F0";"じゃあ　楽しくお食事しましょう";;"00173FD8"
2;"173210";"桂木 綾";;"00173FE0"
2;"173220";"あら　もうこんな時間…";;"00173FE8"
2;"173238";"桂木 綾";;"00173FF0"
2;"173240";"今日はこのへんで終わりにしましょうか";;"00173FF8"
2;"173268";"桂木 綾";;"00174000"
2;"173270";"また、お食事することもあるでしょうから…";;"00174008"
2;"1732A0";"桂木 綾";;"00174010"
2;"1732B0";"その時に、またお会いしましょう";;"00174018"
2;"1732D0";"朝倉 徹";;"00174020"
2;"1732E0";"やあ　こんにちは";;"00174028"
2;"1732F8";"朝倉 徹";;"00174030"
2;"173300";"僕の趣味で選んだお店に来てもらって
ありがとうございます";;"00174038"
2;"173338";"朝倉 徹";;"00174040"
2;"173340";"まだ時間は早いですけど、乾杯しましょうか";;"00174048"
2;"173370";"朝倉 徹";;"00174050"
2;"173378";"では、乾杯";;"00174058"
2;"173388";"朝倉 徹";;"00174060"
2;"173390";"それでは、改めて…
僕は朝倉徹といいます";;"00174068"
2;"1733B8";"朝倉 徹";;"00174070"
2;"1733C0";"そしてこちら美しい人が$e1さん";;"00174078"
2;"1733E0";"朝倉 徹";;"00174080"
2;"1733F0";"こちらが$e2さんです";;"00174088"
2;"173408";"朝倉 徹";;"00174090"
2;"173410";"じゃあみなさん";;"00174098"
2;"173420";"朝倉 徹";;"001740A0"
2;"173430";"たくさんお話をして楽しくお食事をしましょう";;"001740A8"
2;"173460";"朝倉 徹";;"001740B0"
2;"173470";"僕は今、こういうお店にいるだけで
ワクワクしているんですよね";;"001740B8"
2;"1734B0";"朝倉 徹";;"001740C0"
2;"1734C0";"おや　もうこんな時間ですね";;"001740C8"
2;"1734E0";"朝倉 徹";;"001740D0"
2;"1734F0";"では、そろそろ終わりにしましょうか";;"001740D8"
2;"173518";"朝倉 徹";;"001740E0"
2;"173520";"また近いうちに、みなさんをお誘いして
お食事できるといいですね";;"001740E8"
2;"173560";"朝倉 徹";;"001740F0"
2;"173570";"$puさん　たまには、僕のいる
中華料理店にもいらしてください";;"001740F8"
2;"1735B0";"朝倉 徹";;"00174100"
2;"1735C0";"お待ちしていますよ";;"00174108"
2;"1735E0";"チャルメラのおやじ";;"00174110"
2;"1735F8";"いらっしゃい";;"00174118"
2;"173610";"チャルメラのおやじ";;"00174120"
2;"173628";"まいど";;"00174128"
2;"173630";"…この屋台なら…";;"00174130"
2;"173650";"おいしいラーメンを食べさせてくれそうだ";;"00174138"
2;"173680";"中に人を入れて運べそうだ";;"00174140"
2;"1736A0";"この屋台なら…　なんだっけ";;"00174148"
2;"1736C0";"この屋台なら、
おいしいラーメンを食べさせてくれそうだ";;"00174150"
2;"173700";"この屋台なら、中に人を入れて運べそうだ";;"00174158"
2;"173730";"この屋台なら…　なんだっけ";;"00174160"
2;"173750";"屋台のおやじに話しかける";;"00174168"
2;"173770";"屋台をそれとなく叩いてみる";;"00174170"
2;"173790";"何もしない";;"00174178"
2;"1737A0";"何を聞こうか…";;"00174180"
2;"1737B0";"食通の渡会について聞く";;"00174188"
2;"1737D0";"出玉町の工事現場について聞く";;"00174190"
2;"1737F0";"ラーメンを注文する";;"00174198"
2;"173808";"$p";;"001741A0"
2;"173810";"食通の渡会って知ってるか？";;"001741A8"
2;"173830";"$p";;"001741B0"
2;"173840";"食通の渡会って知らない？";;"001741B8"
2;"173860";"$p";;"001741C0"
2;"173870";"出玉町の工事現場について
聞きたいんだが…";;"001741C8"
2;"1738A0";"$p";;"001741D0"
2;"1738B0";"出玉町の工事現場について
聞きたいんだけど…";;"001741D8"
2;"1738E0";"チャルメラのおやじ";;"001741E0"
2;"173900";"さあねえ　わしには何のことだか…";;"001741E8"
2;"173928";"…（ドカッ）";;"001741F0"
2;"173940";"チャルメラのおやじ";;"001741F8"
2;"173958";"…………";;"00174200"
2;"173968";"食通の渡会";;"00174208"
2;"173980";"むぅ～ん　これは旨い！";;"00174210"
2;"173998";"食通の渡会";;"00174218"
2;"1739B0";"下味のつけ方が絶妙ですな";;"00174220"
2;"1739D0";"食通の渡会";;"00174228"
2;"1739E0";"いいキャベツを使っていますよ";;"00174230"
2;"173A00";"食通の渡会";;"00174238"
2;"173A10";"ご飯の炊き加減が最高ですよ";;"00174240"
2;"173A30";"食通の渡会";;"00174248"
2;"173A40";"甘すぎず、それで且つ淡白でない味…";;"00174250"
2;"173A68";"食通の渡会";;"00174258"
2;"173A80";"ソースはたっぷりと浸けるに限りますな";;"00174260"
2;"173AA8";"食通の渡会";;"00174268"
2;"173AC0";"シャリとネタのハーモニーが素晴らしい！";;"00174270"
2;"173AE8";"食通の渡会";;"00174278"
2;"173B00";"いい仕事してますね";;"00174280"
2;"173B18";"食通の渡会";;"00174288"
2;"173B30";"この塩が効いてますよ、塩が！";;"00174290"
2;"173B50";"食通の渡会";;"00174298"
2;"173B60";"夏はビールに限りますな";;"001742A0"
2;"173B78";"食通の渡会";;"001742A8"
2;"173B90";"卵につけて「チュルッ」っていくのが
いいんですよね";;"001742B0"
2;"173BC8";"食通の渡会";;"001742B8"
2;"173BE0";"ここの中華は絶品ですよ";;"001742C0"
2;"173BF8";"食通の渡会";;"001742C8"
2;"173C10";"大将がいないとはとても残念ですな";;"001742D0"
2;"173C38";"食通の渡会";;"001742D8"
2;"173C50";"今日は彼の技を堪能したくて来たのですが…
出直すとしましょう";;"001742E0"
3;"180E20";"慌てふためいて女性が駆け出していく。";;"00181B50"
3;"180E50";"ほどなく、通報を受けたらしい警官が現れた。";;"00181B58"
3;"180E80";"$iは交番に連行され、";;"00181B60"
3;"180EA0";"取り調べを受けることになった。";;"00181B68"
3;"180EC0";"…この日の宿は交番になった。";;"00181B70"
3;"180EE0";"固い床の上で眠っていると";;"00181B78"
3;"180F00";"警官の$iの名を呼ぶ声で目が覚めた。";;"00181B80"
3;"180F30";"もうすでに日は高く、";;"00181B88"
3;"180F50";"昼を過ぎているようだった…。";;"00181B90"
3;"180F70";"井原診療所の井原先生に頼まれて";;"00181B98"
3;"180F90";"$iは、記憶を失った白石紀子を";;"00181BA0"
3;"180FB0";"大海町にある「大海病院」へ連れて行く";;"00181BA8"
3;"180FD8";"ことになった。";;"00181BB0"
3;"180FF0";"紀子は無事だったようだ…。";;"00181BB8"
3;"181010";"傷の手当てをするために、";;"00181BC0"
3;"181030";"パチパラ町まで戻った…。";;"00181BC8"
3;"181050";"　【$ciパチパラ町$cr】";;"00181BD0"
3;"181070";"正式な名称は「八原町」であるが、";;"00181BD8"
3;"1810A0";"住人や近隣の人々は";;"00181BE0"
3;"1810C0";"親しみを込めて「パチパラ町」と呼んでいる。";;"00181BE8"
3;"1810F0";"　【$ci大海町$cr】";;"00181BF0"
3;"181110";"八原町の東側にある住宅街。";;"00181BF8"
3;"181130";"高度経済成長の恩恵を受けた、中流家庭の";;"00181C00"
3;"181160";"建物が並んでいる。";;"00181C08"
3;"181180";"　【$ci出玉町$cr】";;"00181C10"
3;"1811A0";"八原町の北にあるビル街。";;"00181C18"
3;"1811C0";"大きなビジネスビルや、高級マンション、";;"00181C20"
3;"1811F0";"高級料理店が軒を連ねている。";;"00181C28"
3;"181210";"「$ciあすなろ荘$cr」に入った";;"00181C30"
3;"181230";"「$ciメゾン大海$cr」に入った";;"00181C38"
3;"181250";"「$ciハイツ出玉$cr」に入った";;"00181C40"
3;"181270";"「$ciあすなろ荘$cr」から出た";;"00181C48"
3;"181290";"「$ciメゾン大海$cr」から出た";;"00181C50"
3;"1812B0";"「$ciハイツ出玉$cr」から出た";;"00181C58"
3;"1812D0";"パチパラ町の「$ciあすなろ荘$cr」に引越した";;"00181C60"
3;"181300";"大海町の「$ciメゾン大海$cr」に引越した";;"00181C68"
3;"181330";"出玉町の「$ciハイツ出玉$cr」に引越した";;"00181C70"
3;"181360";"翌朝までぐっすり眠った…";;"00181C78"
3;"181380";"昼までウトウト眠った…";;"00181C80"
3;"1813A0";"夕方までウトウト眠った…";;"00181C88"
3;"1813C0";"夜までウトウト眠った…";;"00181C90"
3;"1813E0";"パチンコを打った…";;"00181C98"
3;"181400";"パチンコを打ち終わった…";;"00181CA0"
3;"181420";"パチプロの";;"00181CA8"
3;"181430";"$e0との";;"00181CB0"
3;"181440";"パチンコ勝負だ…！";;"00181CB8"
3;"181458";"パチンコ勝負で";;"00181CC0"
3;"181468";"$e0に";;"00181CC8"
3;"181470";"勝った！";;"00181CD0"
3;"181480";"負けた…";;"00181CD8"
3;"181490";"八原町「八原警察前」まで";;"00181CE0"
3;"1814B0";"大海町「大海公園前」まで";;"00181CE8"
3;"1814D0";"出玉町「ハイツ出玉前」まで";;"00181CF0"
3;"1814F0";"出玉町「パチパラビル前」まで";;"00181CF8"
3;"181510";"出玉町「大通り公園前」まで";;"00181D00"
3;"181530";"出玉町「港湾施設前」まで";;"00181D08"
3;"181550";"バスに乗って行った…";;"00181D10"
3;"181568";"$e8";;"00181D18"
3;"181570";"$e9";;"00181D20"
3;"181578";"$ea";;"00181D28"
3;"181580";"$eb";;"00181D30"
3;"181588";"$ec";;"00181D38"
3;"181590";"$ed";;"00181D40"
3;"181598";"$ee";;"00181D48"
3;"1815A0";"$ef";;"00181D50"
3;"1815B0";"片山巡査はすぐに町の人を呼びに出て行った。";;"00181D58"
3;"1815E0";"ほどなく、交番の前に";;"00181D60"
3;"181600";"パチパラ町の住人が集まった…。";;"00181D68"
3;"181620";"日が落ちるころ、";;"00181D70"
3;"181640";"ようやく町の住人が交番の前に集まった…。";;"00181D78"
3;"181670";"紀子と一緒に";;"00181D80"
3;"181680";"ゆきに手をひかれ";;"00181D88"
3;"181698";"綾と一緒に";;"00181D90"
3;"1816A8";"昭吾くんと";;"00181D98"
3;"1816B8";"竜くんと";;"00181DA0"
3;"1816C8";"徹くんと";;"00181DA8"
3;"1816E0";"パチパラ町の沖にある";;"00181DB0"
3;"181700";"「ウミネコ島」へ遊びに出かけた";;"00181DB8"
3;"181720";"今夜は、店とは違った彼女を見ることができた。";;"00181DC0"
3;"181750";"料理も美味しく、とても満足した。";;"00181DC8"
3;"181780";"会計は「この前のお礼だから」と言って、";;"00181DD0"
3;"1817B0";"彼女は俺に１玉も払わせようとしなかった。";;"00181DD8"
3;"1817E0";"食事の後、店の前で彼女と別れた。";;"00181DE0"
3;"181810";"ビルの前で私たちを待っていたのは、";;"00181DE8"
3;"181840";"今まで話の中でしか聞いたことがないような";;"00181DF0"
3;"181870";"外国製の高級車だった。";;"00181DF8"
3;"181890";"彼は当然のようにその車に乗り込み、";;"00181E00"
3;"1818C0";"初老の運転手に今夜の行き先を告げた。";;"00181E08"
3;"1818F0";"柔らかなシートに身を任せ、";;"00181E10"
3;"181910";"心地良い振動に揺られながら、";;"00181E18"
3;"181930";"私たちは出玉町を後にした。";;"00181E20"
3;"181950";"彼は出てくるもの全てに驚き、";;"00181E28"
3;"181970";"そして喜んでいた。";;"00181E30"
3;"181990";"食事の後、八原公園へ涼みにでかけた。";;"00181E38"
3;"1819C0";"謎の電話の女は紀子だった。";;"00181E40"
3;"1819E0";"$iは彼女を伴い";;"00181E48"
3;"1819F0";"大海町の交番へ向かった…。";;"00181E50"
3;"181A10";"紀子が去った後、";;"00181E58"
3;"181A30";"今夜、盆踊りを楽しむ約束をしていた";;"00181E60"
3;"181A60";"女を待つことした。";;"00181E68"
3;"181A80";"人を待つ時間は、思いのほか長く感じる…。";;"00181E78"
3;"181AB0";"紀子が去った後、";;"00181E80"
3;"181AD0";"今夜、盆踊りを楽しむ約束をしていた";;"00181E88"
3;"181B00";"男を待つことした。";;"00181E90"
3;"181B20";"人を待つ時間は、思いのほか長く感じる…。";;"00181EA0"
4;"184AF0";"　　　　　はい　　　　　いいえ　　　　　";;
5;"184B30";"　　　　　メモリーカード差込口１　　　　";;
5;"184B60";"　　　　　メモリーカード差込口２　　　　";;
6;"18C080";"パチンコ屋殺人事件";;"0018F0F8"
6;"18C0A0";"ある雨の日、早朝のパチンコ店、「銀玉会館」に血まみれの男女が倒れているのが発見される。";;"0018F100"
6;"18C100";"＃１　パチンコ屋殺人事件";;"0018F108"
6;"18C120";"被害者は…";;"0018F110"
6;"18C130";"…殺された";;"0018F118"
6;"18C140";"パチパラ町のある地域では再開発が行われている";;"0018F120"
6;"18C170";"パチパラ町の地価は高騰している";;"0018F128"
6;"18C190";"被害者の名前は新川";;"0018F130"
6;"18C1B0";"被害者新川は、土地ブローカー岩田の手下である";;"0018F138"
6;"18C1E0";"パチパラ町の住人はパチパラ町を離れられない";;"0018F140"
6;"18C210";"パチパラ町の住人は脅迫を受けていた";;"0018F148"
6;"18C240";"パチパラ町の住人は立ち退きに抵抗していた";;"0018F150"
6;"18C270";"パチンコ屋殺人は、土地ブローカー殺人と
関連性がある";;"0018F158"
6;"18C2B0";"殺人現場は銀玉会館というパチンコ店";;"0018F160"
6;"18C2E0";"紀子の証言では、複数人の犯行";;"0018F168"
6;"18C300";"榎本は事件当日ラジオ体操を休んだ";;"0018F170"
6;"18C330";"榎本はラジオ体操を休んでいないと証言した";;"0018F178"
6;"18C360";"高騰しつづけるパチパラ町の土地
を買い上げようとする土地ブロー
カー岩田の部下である新川は、住
人に脅迫めいた立ち退き要求をし
ていた。
追い詰められたパチパラ町の住人
はこれに抵抗し、新川をだまして
早朝の銀玉会館におびき寄せ、殺
害した。";;"0018F180"
6;"18C450";"土地ブローカーの一味であった新川はパチパラ町の住人に対して脅迫まがいの立ち退き要求をしていた。";;"0018F188"
6;"18C4B0";"これに身の危険を感じた住人は、新川をだまして銀玉会館におびき寄せ、殺害したと思われ
る。";;"0018F190"
6;"18C510";"「パチパラ町の交番で
　この話をしてみよう…」";;"0018F198"
6;"18C540";"ミヨちゃん行方不明事件";;"0018F1A0"
6;"18C560";"殺人犯の疑いを晴らすため、目撃者と思われるタバコ屋のミヨちゃんに話を聞こうとする。しかしミヨちゃんの行方が分からない…";;"0018F1A8"
