"block";"j_offset";"j_string";"e_string";"pointer"
1;"50928";"仕事帰りの男";;"00062CC8"
1;"50940";"疲れたなあ
帰りにひとっ風呂浴びて帰るかな";;"00062CD0"
1;"50970";"暴走した妄想狂";;"00062CD8"
1;"50980";"大海病院の先生はきれいなんだよ";;"00062CE0"
1;"509A0";"暴走した妄想狂";;"00062CE8"
1;"509B0";"あんなきれいな人と毎日会うことができるなら
なんとかして病気になりたいなあ";;"00062CF0"
1;"50A00";"ビックリしている警官";;"00062CF8"
1;"50A20";"ややっ、あなたは…　$pさん
あなたのことはうかがっております";;"00062D00"
1;"50A60";"ビックリしている警官";;"00062D08"
1;"50A80";"先日は、警察へご協力いただき
ありがとうございました";;"00062D10"
1;"50AC0";"ビックリしている警官";;"00062D18"
1;"50AE0";"私はここ「大海町」派出所で勤務しております
銭型栄治と申します";;"00062D20"
1;"50B20";"大海町派出所の銭型";;"00062D28"
1;"50B40";"おや？！　
お連れ様が外でお待ちですよ";;"00062D30"
1;"50B70";"大海町派出所の銭型";;"00062D38"
1;"50B90";"用事が終えられてから、またいらしてください";;"00062D40"
1;"50BC0";"大海町派出所の銭型";;"00062D48"
1;"50BD8";"先ほどはどうも";;"00062D50"
1;"50BF0";"大海町派出所の銭型";;"00062D58"
1;"50C10";"どうですか、大海町は　いい町でしょう";;"00062D60"
1;"50C40";"大海町派出所の銭型";;"00062D68"
1;"50C60";"あなたも、この町でゆっくりされては
いかがですか";;"00062D70"
1;"50C90";"大海町派出所の銭型";;"00062D78"
1;"50CB0";"どうされましたか？";;"00062D80"
1;"50CD0";"この町の地理を知りたい";;"00062D88"
1;"50CF0";"住む場所を教えて欲しい";;"00062D90"
1;"50D08";"世間話をする";;"00062D98"
1;"50D20";"聞きたいことはない";;"00062DA0"
1;"50D40";"大海町派出所の銭型";;"00062DA8"
1;"50D60";"そうですか
では、この町の地図をさし上げます";;"00062DB0"
1;"50D90";"―「アイテムメニュー」(△ボタン)→「地図」に大海町の詳細地図が追加されました―";;"00062DB8"
1;"50DE0";"大海町派出所の銭型";;"00062DC0"
1;"50E00";"現在、出玉町へ向かう橋の歩道を工事して
おりまして、通行できません";;"00062DC8"
1;"50E50";"大海町派出所の銭型";;"00062DD0"
1;"50E70";"工事が終われば、通行止めも解除される
はずですよ";;"00062DD8"
1;"50EA0";"大海町派出所の銭型";;"00062DE0"
1;"50EC0";"橋の工事が終わったので、北へ向かう橋を
渡れば出玉町へ行くことができますよ";;"00062DE8"
1;"50F10";"大海町派出所の銭型";;"00062DF0"
1;"50F30";"毎週末に、公園で盆踊りをやっているんです";;"00062DF8"
1;"50F60";"大海町派出所の銭型";;"00062E00"
1;"50F80";"私も彼女を誘って行きたいのですが、
交番を空けるわけにもいかないので…";;"00062E08"
1;"50FD0";"大海町派出所の銭型";;"00062E10"
1;"50FF0";"…盆踊りを見て、踊った気になって
気を紛らわしているのですよ";;"00062E18"
1;"51030";"大海町派出所の銭型";;"00062E20"
1;"51050";"ここからラジオ体操を見ていると、
私も体を動かしたくなってくるんですよね";;"00062E28"
1;"510A0";"大海町派出所の銭型";;"00062E30"
1;"510C0";"あなたも、公園に行ってみられては
いかがですか？";;"00062E38"
1;"510F0";"大海町派出所の銭型";;"00062E40"
1;"51110";"何かありましたら、いつでもお越しください";;"00062E48"
1;"51140";"大海町派出所の銭型";;"00062E50"
1;"51160";"他に何かございますか？";;"00062E58"
1;"51180";"大海町派出所の銭型";;"00062E60"
1;"511A0";"ああ！　そうでしたね
片山から話を聞いていますよ";;"00062E68"
1;"511D0";"大海町派出所の銭型";;"00062E70"
1;"511F0";"この町にある「$ciメゾン大海$cr」という
アパートを用意させていただきました";;"00062E78"
1;"51240";"大海町派出所の銭型";;"00062E80"
1;"51260";"あなたのお部屋は２階の$ci２０２号室$crです";;"00062E88"
1;"51290";"大海町派出所の銭型";;"00062E90"
1;"512B0";"私は“例の場所”なんて知りませんが…";;"00062E98"
1;"512E0";"大海町派出所の銭型";;"00062EA0"
1;"51300";"ただ、聞かれたときに『レストランのシェフ』
に会うように、とだけ言われています";;"00062EA8"
1;"51350";"パチンコ屋事件について聞く";;"00062EB0"
1;"51370";"大海町派出所の銭型";;"00062EB8"
1;"51390";"申し訳ありません
現在、聞き込み調査中でして…";;"00062EC0"
1;"513C0";"大海町派出所の銭型";;"00062EC8"
1;"513E0";"事件の日の$ci朝$cr、パチパラ町から来た不審者を
見た人がいないか、調べている所なんです";;"00062ED0"
1;"51440";"体操指導員の自殺について聞く";;"00062ED8"
1;"51460";"大海町派出所の銭型";;"00062EE0"
1;"51480";"状況からして、柳田の自殺という線は
変わらないと思うのですが…";;"00062EE8"
1;"514C0";"大海町派出所の銭型";;"00062EF0"
1;"514E0";"彼もよくわからない人物でしてね";;"00062EF8"
1;"51500";"大海町派出所の銭型";;"00062F00"
1;"51520";"朝は体操指導員をしていながら、昼からは
パチンコ店に通い詰めていたらしいのですよ";;"00062F08"
1;"51570";"大海町派出所の銭型";;"00062F10"
1;"51590";"詳しいことは、公園にいる警部に
聞いてもらえますか";;"00062F18"
1;"515D0";"ホステス殺人事件について聞く";;"00062F20"
1;"515F0";"大海町派出所の銭型";;"00062F28"
1;"51610";"被害者の本名は岬 麗子
";;"00062F30"
1;"51630";"大海町派出所の銭型";;"00062F38"
1;"51650";"隣町、出玉町の高級クラブで「静香」という
源氏名で働いていたようです";;"00062F40"
1;"516A0";"大海町派出所の銭型";;"00062F48"
1;"516C0";"しかし、あなたの周りでは、どうしてこう
多くの事件が起こるのでしょうかねぇ";;"00062F50"
1;"51710";"銭湯の覗き事件について聞く";;"00062F58"
1;"51730";"大海町派出所の銭型";;"00062F60"
1;"51750";"いやあ　その話なんですがねぇ
参りました";;"00062F68"
1;"51780";"大海町派出所の銭型";;"00062F70"
1;"517A0";"覗きは現行犯でしか、捕まえられなくてねぇ
私もどうして良いものか困っているんですよ";;"00062F78"
1;"51800";"大海町派出所の銭型";;"00062F80"
1;"51820";"物的な証拠でもあれば、
犯人を捕まえることができるのですがねえ";;"00062F88"
1;"51860";"大海町派出所の銭型";;"00062F90"
1;"51880";"神社の屋根に取り付けられていたものを
現在、本署の方で調べております";;"00062F98"
1;"518D0";"大海町派出所の銭型";;"00062FA0"
1;"518F0";"詳しい結果が出るには、もう少し時間が
かかりそうです";;"00062FA8"
1;"51930";"大海町派出所の銭型";;"00062FB0"
1;"51950";"ちょうどよかった　今、神社の上に取り付けて
あったものの調査結果が出たんですよ";;"00062FB8"
1;"519A0";"大海町派出所の銭型";;"00062FC0"
1;"519C0";"あれは、カメラを撮るときに使われる反射鏡で
針金で人為的に取り付けてあるものでした";;"00062FC8"
1;"51A20";"大海町派出所の銭型";;"00062FD0"
1;"51A40";"人間がやったという証拠までは出たのですが、
指紋が全く出てこなかったのですよ";;"00062FD8"
1;"51A90";"事件「$cc銭湯の覗き魔は誰$cr」の推理をぶつける";;"00062FE0"
1;"51AC0";"推理によって導き出した、$ci犯人は
ネコ$crであることを告げますか？";;"00062FE8"
1;"51B10";"推理によって導き出した、$ci犯人は
写真屋のオヤジ$crであることを告げますか？";;"00062FF0"
1;"51B60";"推理によって導き出した、$ci犯人は
アパートの住人$crであることを告げますか？";;"00062FF8"
1;"51BB0";"推理によって導き出した、$ci犯人はおらず
被害者の狂言であった$crことを告げますか？";;"00063000"
1;"51C08";"推理をぶつける";;"00063008"
1;"51C18";"やっぱりやめる";;"00063010"
1;"51C30";"事件の経緯について、交番の警官に話をした";;"00063018"
1;"51C60";"大海町派出所の銭型";;"00063020"
1;"51C78";"…なるほど";;"00063028"
1;"51C90";"大海町派出所の銭型";;"00063030"
1;"51CB0";"確かに、あなたの推理には筋が通っておる
気がいたします";;"00063038"
1;"51CF0";"大海町派出所の銭型";;"00063040"
1;"51D10";"明日からの捜査は、あなたの意見を参考に
させていただきます";;"00063048"
1;"51D50";"大海町派出所の銭型";;"00063050"
1;"51D70";"これほど多くの情報を提示していただいた
わけですし、後は必ず我々警察の手で…";;"00063058"
1;"51DC0";"大海町派出所の銭型";;"00063060"
1;"51DE0";"全貌を解明いたしますよ";;"00063068"
1;"51E00";"大海町派出所の銭型";;"00063070"
1;"51E20";"では、私はさっそくこれから本署に向かいます";;"00063078"
1;"51E50";"大海町派出所の銭型";;"00063080"
1;"51E70";"報告を楽しみにお待ちください！";;"00063088"
1;"51E90";"大海町派出所の銭型";;"00063090"
1;"51EA8";"…そうでしたね";;"00063098"
1;"51EC0";"大海町派出所の銭型";;"000630A0"
1;"51EE0";"結果から報告いたしますと…";;"000630A8"
1;"51F00";"大海町派出所の銭型";;"000630B0"
1;"51F20";"…あなたの推理は間違っておりました";;"000630B8"
1;"51F50";"大海町派出所の銭型";;"000630C0"
1;"51F70";"実はこの事件に、犯人は存在しなかったのです";;"000630C8"
1;"51FA0";"大海町派出所の銭型";;"000630D0"
1;"51FC0";"被害者らしき女性の妄想からきた
狂言だったのです";;"000630D8"
1;"51FF0";"大海町派出所の銭型";;"000630E0"
1;"52008";"………";;"000630E8"
1;"52010";"大海町派出所の銭型";;"000630F0"
1;"52030";"私の仕事は、この大海町で暮らしておられる
人々を世の悪からお守りすることです";;"000630F8"
1;"52080";"大海町派出所の銭型";;"00063100"
1;"52098";"ですが…";;"00063108"
1;"520B0";"大海町派出所の銭型";;"00063110"
1;"520D0";"このようなことがありますと、その気持ちも
少しだけですが揺らいでくるものがあります";;"00063118"
1;"52130";"大海町派出所の銭型";;"00063120"
1;"52150";"…あなたの推理通り、この事件に犯人はおらず
被害者の妄想からくる狂言でした";;"00063128"
1;"521A0";"大海町派出所の銭型";;"00063130"
1;"521B8";"………";;"00063138"
1;"521C0";"大海町派出所の銭型";;"00063140"
1;"521E0";"あなたから聞いて、ある程度は予測がついて
いたとはいえ…";;"00063148"
1;"52220";"大海町派出所の銭型";;"00063150"
1;"52240";"その事実に直面すると、やりきれないものが
ありますね";;"00063158"
1;"52280";"大海町派出所の銭型";;"00063160"
1;"522A0";"捜査へのご協力、ありがとうございました";;"00063168"
1;"522D0";"大海町派出所の銭型";;"00063170"
1;"522F0";"本来は、犯人逮捕につながった情報を
提供していただいた場合にのみ、";;"00063178"
1;"52340";"大海町派出所の銭型";;"00063180"
1;"52360";"粗品をさし上げることになっておるのですが、
今回は特別であります";;"00063188"
1;"523A0";"大海町派出所の銭型";;"00063190"
1;"523C0";"こちらは金一封になります";;"00063198"
1;"523E0";"大海町派出所の銭型";;"000631A0"
1;"52400";"協力のお礼に、奥の部屋にある品物を
お持ちください";;"000631A8"
1;"52440";"何を聞こうかな？";;"000631B0"
1;"52460";"何を聞こうかしら？";;"000631B8"
1;"52480";"洞口について聞く";;"000631C0"
1;"524A0";"１０１号室の野原くんについて聞く";;"000631C8"
1;"524D0";"写真屋の小暮さんについて聞く";;"000631D0"
1;"524F0";"野良猫について聞く";;"000631D8"
1;"52510";"特別聞きたいことはなくなった";;"000631E0"
1;"52530";"大海町派出所の銭型";;"000631E8"
1;"52550";"偽証罪として逮捕されましたよ";;"000631F0"
1;"52570";"大海町派出所の銭型";;"000631F8"
1;"52590";"本人に、悪気がほとんどないことが
かなり問題なのでありますが…";;"00063200"
1;"525D0";"大海町派出所の銭型";;"00063208"
1;"525F0";"動機などは、一切不明であります";;"00063210"
1;"52610";"大海町派出所の銭型";;"00063218"
1;"52630";"これは本官の予測でしかないのですが…";;"00063220"
1;"52660";"大海町派出所の銭型";;"00063228"
1;"52680";"普段の素行から、彼女はただ目立ちたかった
だけなのではないかと思われます";;"00063230"
1;"526D0";"大海町派出所の銭型";;"00063238"
1;"526F0";"メゾン大海の野原さんの事情聴取中に
事件の真相が判明したんです";;"00063240"
1;"52730";"大海町派出所の銭型";;"00063248"
1;"52750";"一歩間違えれば、冤罪事件になっていた
ところですよ";;"00063250"
1;"52790";"大海町派出所の銭型";;"00063258"
1;"527B0";"彼は写真家で、日本中の銭湯をフィルムに
残して本にしようとしていたようです";;"00063260"
1;"52800";"大海町派出所の銭型";;"00063268"
1;"52820";"時代が急速に移りゆく中ですばらしい建造物を
記録に残そうと考えられていました";;"00063270"
1;"52870";"大海町派出所の銭型";;"00063278"
1;"52890";"本官も、無用な疑いをかけて
本当に悪いことをしたと思っております";;"00063280"
1;"528D0";"大海町派出所の銭型";;"00063288"
1;"528F0";"今はもう、他の町に引っ越されてしまいました";;"00063290"
1;"52920";"大海町派出所の銭型";;"00063298"
1;"52940";"小暮さんには、任意同行を願いました";;"000632A0"
1;"52970";"大海町派出所の銭型";;"000632A8"
1;"52990";"誤認逮捕しなかったことだけが救いであります";;"000632B0"
1;"529C0";"大海町派出所の銭型";;"000632B8"
1;"529E0";"一歩間違えれば、冤罪事件になっていた
ところですよ";;"000632C0"
1;"52A20";"大海町派出所の銭型";;"000632C8"
1;"52A40";"あのネコは、どこにでもいる野良猫です";;"000632D0"
1;"52A70";"大海町派出所の銭型";;"000632D8"
1;"52A90";"全く事件には関係ありませんでした";;"000632E0"
1;"52AC0";"大海町派出所の銭型";;"000632E8"
1;"52AE0";"この事件の話は、これで終わりにしましょう";;"000632F0"
1;"52B10";"大海町派出所の銭型";;"000632F8"
1;"52B30";"本官も、あまりに後味が悪すぎて
これ以上話しをする気になれません";;"00063300"
1;"52B70";"榎本 澄雄";;"00063308"
1;"52B80";"らっしゃい！　なにを握りましょう？";;"00063310"
1;"52BA8";"榎本 澄雄";;"00063318"
1;"52BC0";"またいらしてくだせぇ";;"00063320"
1;"52BE0";"パチンコ屋事件について聞く";;"00063328"
1;"52C00";"ラジオ体操について聞く";;"00063330"
1;"52C20";"寿司をにぎってもらう";;"00063338"
1;"52C38";"$p";;"00063340"
1;"52C40";"パチパラ町のパチンコ屋事件で、
何か知っていることはないか？";;"00063348"
1;"52C80";"$p";;"00063350"
1;"52C90";"パチパラ町のパチンコ屋事件で、
何か知っていることはない？";;"00063358"
1;"52CD0";"榎本 澄雄";;"00063360"
1;"52CE0";"パチンコ屋殺人事件？
ああ、男女２人が誰かに殺されたって話だな";;"00063368"
1;"52D20";"榎本 澄雄";;"00063370"
1;"52D30";"いや…　俺は何も知らねえなあ
あの時は…、公園へラジオ体操に行っていたよ";;"00063378"
1;"52D78";"$p";;"00063380"
1;"52D80";"ラジオ体操について聞きたいのだけど…";;"00063388"
1;"52DB0";"事件の日に休んでいた話をする";;"00063390"
1;"52DD0";"最近、ラジオ体操をよく休んでいることを聞く";;"00063398"
1;"52E00";"やっぱりやめる";;"000633A0"
1;"52E10";"$p";;"000633A8"
1;"52E20";"事件の日、あなたは休んでいたということを
指導員の柳田さんから聞いたよ";;"000633B0"
1;"52E68";"$p";;"000633B8"
1;"52E70";"事件の日、あなたは休んでいたということを
指導員の柳田さんから聞いたのよ";;"000633C0"
1;"52EB8";"榎本 澄雄";;"000633C8"
1;"52ED0";"俺はちゃんとラジオ体操に行ったよ";;"000633D0"
1;"52EF8";"$p";;"000633D8"
1;"52F00";"最近はよく、ラジオ体操を休んでいるらしい
じゃないですか";;"000633E0"
1;"52F38";"$p";;"000633E8"
1;"52F40";"最近はよく、ラジオ体操を休んでいるらしい
じゃない";;"000633F0"
1;"52F78";"榎本 澄雄";;"000633F8"
1;"52F90";"俺はちゃんと仕入れの帰りに行ってるよ";;"00063400"
1;"52FB8";"榎本 澄雄";;"00063408"
1;"52FD0";"な、何言ってやがる";;"00063410"
1;"52FE8";"用はない";;"00063418"
1;"52FF8";"榎本 澄雄";;"00063420"
1;"53010";"…あ、あんたこの前の";;"00063428"
1;"53028";"榎本 澄雄";;"00063430"
1;"53040";"き、今日は何でもおごるぜ　好きなもん頼みな";;"00063438"
1;"53070";"榎本 澄雄";;"00063440"
1;"53080";"…わかったよ　悪かったよ
これで勘弁してくれ";;"00063448"
1;"530B0";"榎本 澄雄";;"00063450"
1;"530C0";"おまえさんには、かなわねえ
大赤字だけど、これで文句はねえだろう！";;"00063458"
1;"53108";"榎本 澄雄";;"00063460"
1;"53120";"来たくなかったら、こなくていいぞ";;"00063468"
1;"53148";"榎本 澄雄";;"00063470"
1;"53160";"あんたのおかげで赤字になりそうだよ";;"00063478"
1;"53188";"榎本 澄雄";;"00063480"
1;"531A0";"血も涙もない奴だな　あんた
もう二度とこないでくれ";;"00063488"
1;"531D8";"若板";;"00063490"
1;"531E0";"らっしゃい　なにを握りましょう？";;"00063498"
1;"53208";"若板";;"000634A0"
1;"53210";"今後ともごひいきに！";;"000634A8"
1;"53228";"若板";;"000634B0"
1;"53230";"らっしゃい…";;"000634B8"
1;"53240";"若板";;"000634C0"
1;"53250";"…あんたかい　あんたには正規より高い料金を
もらうことになってんだ";;"000634C8"
1;"53298";"若板";;"000634D0"
1;"532A0";"大将がいた時に、ひどい目に遭っているからね";;"000634D8"
1;"532D0";"女将のさくら";;"000634E0"
1;"532E0";"いらっしゃい";;"000634E8"
1;"532F0";"女将のさくら";;"000634F0"
1;"53300";"どこへ行ったのだろうねぇ　あの人は";;"000634F8"
1;"53330";"女将さんに大将の浮気をばらす";;"00063500"
