"block";"j_offset";"j_string";"e_string";"pointer"
"1";"00048A20";"もう一度人生をやり直せるなら、
あの町に着いたところからやり直したい…";"If I could redo my life once again,
I’d want to start over from the moment I arrived in that town...";"00055108"
"1";"00048A68";"………";".........";"00055110"
"1";"00048A70";"…とにかく、本部から連絡があるまでは
ここにいてもらうからな";"...Anyway, until we hear from headquarters, 
I'll have you stay here.";"00055118"
"1";"00048AB0";"若い警官に何を話したのかは覚えてない";"I don’t remember what I told the young police officer.";"00055120"
"1";"00048AE0";"私は、身に覚えのない殺人の犯人に
仕立て上げられ　実刑判決を受けた";"I was framed as the culprit of a murder of which 
I had no recollection and received a prison sentence.";"00055128"
"1";"00048B30";"私はあの町に何をしに行ったのだろうか…";"I wonder why I went to that town for...?";"00055130"
"1";"00048B60";"もう一度人生をやり直せるなら、
あの町に着いたところからやり直したい…";"If I could redo my life once again, I’d want to start
over from the moment I arrived in that town...";"00055138"
"1";"00048BB0";"$pさん、
こっちに来なさい！";"$p,
step over here!";"00055140"
"1";"00048BD0";"彼か　現場にいたというのは";"Is it him who was at the scene?";"00055148"
"1";"00048BF0";"彼女か　現場にいたというのは";"Is it her who was at the scene?";"00055150"
"1";"00048C10";"ハッ！　住民の通報により本官が駆けつけ、
身柄を確保しました！";"Yes, sir! I responded to a resident's report,
rushed to the scene, and apprehended the suspect!";"00055158"
"1";"00048C50";"捜査にご協力ありがとうございます
もうお帰りくださって結構ですよ";"Thank you for cooperating with the investigation.
You're free to go home now.";"00055160"
"1";"00048C90";"えっ！？　警部！
この男はふたりを殺害した…！";"What!? Chief!
This man killed two people...!";"00055168"
"1";"00048CC0";"えっ！？　警部！
この女はふたりを殺害した…！";"What!? Chief!
This woman killed two people...!";"00055170"
"1";"00048CF0";"彼は現場に居合わせただけだ
犯人だという確証はない";"He was just a bystander at the scene.
There is no conclusive evidence that he is the perpetrator.";"00055178"
"1";"00048D30";"彼女は現場に居合わせただけだ
犯人だという確証はない";"She was just a bystander at the scene. There is
no conclusive evicence that she is the perpetrator.";"00055180"
"1";"00048D70";"そ、それはそうですが…";"W-Well, that's true, but...";"00055188"
"1";"00048D90";"それと…　女の方は助かったよ
頭を打って気を失っていただけだそうだ";"Also... the woman survived.
She apparently just hit her head and was unconscious.";"00055190"
"1";"00048DE0";"えっ！？　そうなのですか？
では、その女性から証言が…";"What? Is that true?
So, we can get a testimony from her...";"00055198"
"1";"00048E20";"うむ…　まあ、それは…
今のところ何とも言えんな…";"Hmm... well, as for that... 
I can't say for sure yet...";"000551A0"
"1";"00048E58";"？";"?";"000551A8"
"1";"00048E60";"彼女はこの町の$ci井原診療所$cfに入院している
時々様子を見に行ってやってくれ";"She is hospitalized at $ciIhara Clinic$cf in this town.
Go check on her from time to time.";"000551B0"
"1";"00048EB0";"ハッ　了解しました";"Yes, understood!";"000551B8"
"1";"00048ED0";"今日はこれでお帰りいただいて結構ですが
あなたに疑いがあるのは事実です";"You may go home for now, but you should
be aware that you remain under suspicion.";"000551C0"
"1";"00048F20";"しばらくは
この町から出ないようにしてください";"Until then, please do not leave this town.";"000551C8"
"1";"00048F50";"それとこれを…
生活費に充ててください";"And take this...  Use it for your living expenses.";"000551D0"
"1";"00048F80";"片山くん　彼のことを頼んだよ";"Katayama, I'm counting on you to look after him.";"000551D8"
"1";"00048FA0";"片山くん　あとは頼んだよ";"Katayama, I'm counting on you to look after her.";"000551E0"
"1";"00048FC0";"ハッ！";"Yes!";"000551E8"
"1";"00048FD0";"となると…　住む所がいるな…
そうだ　この裏にアパートがある";"In that case... you'll need a place to stay...
That's right, there's an apartment behind here.";"000551F0"
"1";"00049010";"大家さんには私から話しておく
しばらくはそこに住むといい";"I’ll speak to the landlord myself.
You should live there for a while.";"000551F8"
"1";"00049050";"くれぐれもこの町から出ないように
分かったね";"By all means, don't leave this town. Understood?";"00055200"
"1";"00049080";"片山 昭吾";"Shogo Katayama";"00055208"
"1";"00049090";"くれぐれもこの町から出ないように
分かったね";"Please be sure not to leave this town. Understood?";"00055210"
"1";"000490C0";"片山 昭吾";"Shogo Katayama";"00055218"
"1";"000490D0";"おーいっ！　$pさん！";"Hey! $p!";"00055220"
"1";"000490E8";"片山 昭吾";"Shogo Katayama";"00055228"
"1";"00049100";"この町から出るなと言っただろう！
戻りなさい！";"I told you not to leave this town! Get back here!";"00055230"
"1";"00049130";"片山 昭吾";"Shogo Katayama";"00055238"
"1";"00049140";"ああっ！　もしもしっ！
申し訳ありません！　$puさん！";"Ah! Hello! I'm so sorry! $pu!";"00055240"
"1";"00049178";"片山 昭吾";"Shogo Katayama";"00055248"
"1";"00049190";"まだ手続きが済んでいませんので
大海町に行くのは明日にしてください！";"The procedures aren’t finished yet, so please
postpone going to Great Sea Town until tomorrow!";"00055250"
"1";"000491E0";"……あなたは…　…誰？";"......Who... are you?";"00055258"
"1";"00049200";"はじめまして　$pだ　と名乗る";"Introduce yourself";"00055260"
"1";"00049220";"俺のことを覚えていないのか？　と言う";"Ask if she remembers you";"00055268"
"1";"00049250";"通りすがりのパチプロです　と答える";"Answer that you're a passing professional pachinko player";"00055270"
"1";"00049280";"私のことを覚えていないの？　と言う";"Ask if she remembers you";"00055278"
"1";"000492B0";"はじめまして　俺は$pだ";"Nice to meet you, I'm $p.";"00055280"
"1";"000492D0";"はじめまして　私は$p";"Nice to meet you, I'm $p.";"00055288"
"1";"000492F0";"あっ…　はい　はじめまして…";"Oh... y-yes, nice to meet you too...";"00055290"
"1";"00049310";"俺のことを覚えていないのか？";"Don't you remember me?";"00055298"
"1";"00049330";"私のこと、覚えていないの？";"Don't you remember me?";"000552A0"
"1";"00049350";"えっ…！？
あなたは　私を知ってるんですか？";"Huh…!?
Do you know who I am?";"000552A8"
"1";"00049380";"通りすがりのパチプロです";"I'm just a Pachi-Pro passing through.";"000552B0"
"1";"000493A0";"通りすがりのパチプロよ";"I'm just a Pachi-Pro passing by.";"000552B8"
"1";"000493B8";"パチプロ…？";"A Pachi-Pro...?";"000552C0"
"1";"000493D0";"誰だ！？　あんたは！";"Who the hell are you?!";"000552C8"
"1";"000493E8";"彼女の友達だよ";"I'm her friend";"000552D0"
"1";"000493F8";"彼女の彼氏です";"I'm her boyfriend";"000552D8"
"1";"00049410";"彼女の…　まあ知り合いみたいなものかな";"I'm her... well, we sort of know each other, I guess";"000552E0"
"1";"00049438";"彼女の遠縁なの";"I'm her distant relative";"000552E8"
"1";"00049448";"彼女の友達だよ";"I'm her friend.";"000552F0"
"1";"00049458";"彼女の友達よ";"I'm her friend.";"000552F8"
"1";"00049468";"彼女の彼氏です";"I'm her boyfriend.";"00055300"
"1";"00049478";"彼女の遠縁なの";"I'm her distant relative.";"00055308"
"1";"00049490";"彼女の…　まあ知り合いみたいなものかな";"I'm her... well, sort of an acquaintance, I guess.";"00055310"
"1";"000494C0";"彼女の…　まあ知り合いみたいなものかな";"I'm her... well, sort of an acquaintance, I guess.";"00055318"
"1";"000494F0";"ふむ…？
そうか、ちょっと話がある　下で話そう";"Hmm...?
I see. Let's go downstairs, we need to discuss something.";"00055320"
"1";"00049520";"あんた…　パチンコ屋の事件の男だな
あの娘に何の用だ？";"You're... the man from the pachinko parlor incident, right?
What do you want with that girl?";"00055328"
"1";"00049560";"あんた…　パチンコ屋の事件の女だな
あの娘に何の用だ？";"You're... the woman from the pachinko parlor incident, right?
What do you want with that girl?";"00055330"
"1";"000495A0";"自分の容疑を晴らす証言をしてもらいたい";"I need her testimony to clear my name";"00055338"
"1";"000495D0";"パチンコ屋の事件について話を聞きたい";"I want to hear about the pachinko parlor incident";"00055340"
"1";"00049600";"見舞いに来ただけです";"I just came to pay a visit";"00055348"
"1";"00049620";"彼女とつきあいたい";"I want to be with her";"00055350"
"1";"00049640";"俺には殺人の容疑がかかっている　彼女の
証言でその容疑を晴らしてもらいたいんだ";"I’ve been accused of murder.
I want her testimony to clear my name.";"00055358"
"1";"00049690";"私には殺人の容疑がかかっているの　彼女の
証言でその容疑を晴らしてもらいたいのよ";"I’m being suspected of murder.
I want her testimony to clear my name.";"00055360"
"1";"000496E0";"なるほどな…　しかし残念だが、あの娘に
事件の証言は期待しない方がいいぞ";"I see... But I'm afraid you shouldn't count
on her testimony about the incident.";"00055368"
"1";"00049730";"パチンコ屋の事件について話を聞きたいんだ";"I want to ask about the pachinko parlor incident.";"00055370"
"1";"00049760";"パチンコ屋の事件について
話を聞きたいの";"I want to ask about the pachinko parlor incident.";"00055378"
"1";"00049790";"見舞いに来ただけだ　変な意味は無いよ";"I just came to visit her. There's nothing weird about it.";"00055380"
"1";"000497C0";"見舞いに来ただけよ　変な意味は無いわ";"I just came to visit her. There's nothing strange meaning.";"00055388"
"1";"000497F0";"そうかい…
まあ、少なくとも命の心配はいらんよ";"Is that so...
Well, at least you don't have to worry about her life.";"00055390"
"1";"00049820";"彼女の事が忘れられないんだ
つきあいたいと思ってる";"I can't get her out of my head. I want to date her.";"00055398"
"1";"00049860";"ふむ…　そうか…";"Hmm... I see...";"000553A0"
"1";"00049880";"ふむ？
さっき「彼氏」だと言わんかったか？";"Hm?
Didn't you just say you were her ""boyfriend"" earlier?";"000553A8"
"1";"000498B0";"そうだ…　うむ
この男の存在は役に立つかもしれんな…";"Right... Hmm.
This man's presence might be useful...";"000553B0"
"1";"000498F0";"そうだ…　うむ
この娘の存在は役に立つかもしれんな…";"Right... Hmm.
This woman’s presence might be useful...";"000553B8"
"1";"00049930";"実は…　彼女は記憶を失っておる　たぶん
事件で受けた頭部への打撲が原因だな";"The truth is... she’s lost her memory, probably due to
a blow to the head she suffered during the incident.";"000553C0"
"1";"00049980";"彼女の事で分かっているのは、
名前が$ci白石紀子$cfってことくらいだ";"The only thing we know about her
is that her name is $ciNoriko Shiraishi$cf.";"000553C8"
"1";"000499D0";"あなたは誰？と聞く";"Ask who he is";"000553D0"
"1";"000499F0";"彼女の記憶が戻るのかを聞く";"Ask whether her memory will return";"000553D8"
"1";"00049A10";"なぜ彼女の名前が分かったのか聞く";"Ask how her name was identified";"000553E0"
"1";"00049A40";"聞きたいことは無い";"Nothing more to ask";"000553E8"
"1";"00049A60";"ところで…　あなたは？";"By the way... Who are you?";"000553F0"
"1";"00049A80";"ところで…　あなたは？";"By the way... Who are you?";"000553F8"
"1";"00049AA0";"わしはこの診療所の医者　井原治郎だ";"I'm Jiro Ihara, the doctor at this clinic.";"00055400"
"1";"00049AD0";"彼女の記憶は戻らないのか？";"Will her memory come back?";"00055408"
"1";"00049AF0";"彼女の記憶は戻らないの？";"Will her memory come back?";"00055410"
"1";"00049B10";"それは分からん　明日戻るかもしれんし
ずっと戻らないかもしれん";"Hard to say.
It might return tomorrow, or it might never come back.";"00055418"
"1";"00049B50";"記憶を失ったときと同じショックを
与えれば戻るという説もあるが…";"There’s a theory that giving her the same shock she experienced when she lost her memory might bring it back…";"00055420"
"1";"00049B90";"やめておいた方が良いだろうな
戻る保証もないし、彼女の身がもたん";"But I’d advise against it. There's no guarantee
it’ll work, and she may not handle it.";"00055428"
"1";"00049BD0";"どうして　彼女の名前が分かったんだ？";"How did you know her name?";"00055430"
"1";"00049C00";"どうして　彼女の名前が分かったの？";"How did you know her name?";"00055438"
"1";"00049C30";"彼女の定期券に『白石紀子』と
書いてあったらしい";"Apparently, her commuter pass had
""Noriko Shiraishi"" written on it.";"00055440"
"1";"00049C60";"それ以外は警察がいま調べとる
そのうち詳しいことがわかるだろう";"The police are currently investigating the rest.
We'll have more details soon enough.";"00055448"
"1";"00049CA0";"あの事件がきっかけで、彼女が
記憶喪失になったと考えるのが普通だろう";"It’s only natural to assume that
the incident caused her amnesia.";"00055450"
"1";"00049CF0";"ならばその現場に居合わせたあんたの存在が
記憶を取り戻すきっかけになるかもしれん";"In that case, your presence at the scene
might be the key to restoring her memory.";"00055458"
"1";"00049D40";"よければ彼女に協力してやって欲しい
…といっても　真犯人ならそうはいかんが…";"If you’re willing, I’d like you to help her.
…Though, if you’re the real culprit, that’s another matter…";"00055460"
"1";"00049D90";"しかしあんたが容疑者とはな
あまりそういう風には見えんが…";"Still, to think you're a suspect,
you don't seem to look like one...";"00055468"
"1";"00049DD0";"…犯人かどうかは証拠で決まる
証拠がなければ犯人にされることはない";"…Guilt or innocence is determined by evidence.
Without evidence, you won’t be considered the culprit.";"00055470"
"1";"00049E20";"逆に、$ci犯人でない証拠$cfがあれば、
犯人ではないということだ";"Conversely, if there's $cievidence of your innocence$cf,
then you're $cinot the culprit$cf.";"00055478"
"1";"00049E60";"あんたが犯人じゃないのなら、
その証拠が必要だろうな";"If you're not the culprit, then you'll need that evidence.";"00055480"
"1";"00049EA0";"この町には、あんたを疑っている人もおる
あんたが無実なら、酷なことだが…";"There are people in this town who suspect you.
If you’re truly innocent, then it’s harsh...";"00055488"
"1";"00049EF0";"ここは我慢だな　証拠を知っているとすれば
この町の人だからな";"But you’ll have to endure this.
If anyone knows the truth, it’s the people of this town.";"00055490"
"1";"00049F30";"いろいろ聞いて回ってみな　とりあえず
パチンコ屋の店長の話を聞いたらどうだい";"Go and ask around.
For now, speak with the manager of the pachinko parlor.";"00055498"
"1";"00049F80";"それと、ワシはこの町で医者をやっとる
井原次郎というものだ";"Also, I am the doctor in this town.
My name is Jiro Ihara.";"000554A0"
"1";"00049FC0";"何かあったら相談にのるぞ";"If anything comes up, feel free to consult me.";"000554A8"
"1";"00049FE0";"井原 治郎";"Jiro Ihara";"000554B0"
"1";"00049FF0";"この町には、あんたを疑っている人もおる
あんたが無実なら、酷なことだが…";"There are people in this town who suspect you.
If you’re truly innocent, then it’s harsh...";"000554B8"
"1";"0004A038";"井原 治郎";"Jiro Ihara";"000554C0"
"1";"0004A050";"ここは我慢だな　証拠を知っているとすれば
この町の人だからな";"But you’ll have to endure this.
If anyone knows the truth, it’s the people of this town.";"000554C8"
"1";"0004A090";"井原 治郎";"Jiro Ihara";"000554D0"
"1";"0004A0A0";"おう　どうかしたかね";"Hey, something's wrong?";"000554D8"
"1";"0004A0C0";"腹下しを治す【$ci$e0$cr玉】";"[$ci$e0$cr balls] to cure an upset stomach";"000554E0"
"1";"0004A0E0";"特に用はない";"Nothing in particular";"000554E8"
"1";"0004A0F0";"$p";"$p";"000554F0"
"1";"0004A100";"は、腹の調子が…";"";"000554F8"
"1";"0004A118";"$p";"$p";"00055500"
"1";"0004A120";"ちょっと、おなかの具合が…";"";"00055508"
"1";"0004A140";"井原 治郎";"Jiro Ihara";"00055510"
"1";"0004A150";"今は暑い盛りだからな
食い物には気をつけなよ";"";"00055518"
"1";"0004A180";"井原 治郎";"Jiro Ihara";"00055520"
"1";"0004A190";"なあんだ　それだけしか持ってないのか
仕方ないやつだ";"";"00055528"
"1";"0004A1C8";"井原 治郎";"Jiro Ihara";"00055530"
"1";"0004A1E0";"腹痛の薬を買うくらいは稼ぎなよ";"";"00055538"
"1";"0004A200";"井原について聞く";"";"00055540"
"1";"0004A220";"パチパラ町について聞く";"";"00055548"
"1";"0004A240";"立ち退き要求について聞く";"";"00055550"
"1";"0004A260";"$p";"$p";"00055558"
"1";"0004A270";"あんたについて聞きたいんだが…";"";"00055560"
"1";"0004A290";"$p";"$p";"00055568"
"1";"0004A2A0";"あなたのことについて聞きたいんだけど…";"";"00055570"
"1";"0004A2C8";"井原 治郎";"Jiro Ihara";"00055578"
"1";"0004A2E0";"やれやれ　こんなジジイのことなんか聞いて
どうするんだね";"";"00055580"
"1";"0004A318";"井原 治郎";"Jiro Ihara";"00055588"
"1";"0004A330";"健康なやつに用はないんだ
とっとと出てってくれ";"";"00055590"
"1";"0004A360";"$p";"$p";"00055598"
"1";"0004A370";"パチパラ町のことを話してくれないか？";"";"000555A0"
"1";"0004A398";"$p";"$p";"000555A8"
"1";"0004A3A0";"パチパラ町のことを話してくれない？";"";"000555B0"
"1";"0004A3C8";"井原 治郎";"Jiro Ihara";"000555B8"
"1";"0004A3E0";"この町は昔ながらの町並みを…
なんて言うと聞こえはいいがね";"";"000555C0"
"1";"0004A420";"井原 治郎";"Jiro Ihara";"000555C8"
"1";"0004A430";"正直、時代に取り残されてるとは思っとるよ
隣町があんなだからね";"";"000555D0"
"1";"0004A470";"井原 治郎";"Jiro Ihara";"000555D8"
"1";"0004A480";"だからってなあ…　あの串カツ屋が出玉町に
店を出してやっていけると思うかい？";"";"000555E0"
"1";"0004A4D0";"思う";"";"000555E8"
"1";"0004A4D8";"思わない";"";"000555F0"
"1";"0004A4E8";"分からない";"";"000555F8"
"1";"0004A4F8";"$p";"";"00055600"
"1";"0004A500";"$iはやっていけると思う";"";"00055608"
"1";"0004A518";"$p";"";"00055610"
"1";"0004A520";"やっていけるとは思わないな…";"";"00055618"
"1";"0004A540";"$p";"";"00055620"
"1";"0004A550";"やっていけるとは思わないわ…";"";"00055628"
"1";"0004A570";"$p";"";"00055630"
"1";"0004A578";"分からないな";"";"00055638"
"1";"0004A588";"$p";"";"00055640"
"1";"0004A590";"分からないわ";"";"00055648"
"1";"0004A5A0";"井原 治郎";"Jiro Ihara";"00055650"
"1";"0004A5B0";"やっていけるわけないさ
串カツ屋にそんな才覚はないよ";"";"00055658"
"1";"0004A5E8";"井原 治郎";"Jiro Ihara";"00055660"
"1";"0004A600";"あの串カツ屋はな
この町だからやっていけてるんだよ";"";"00055668"
"1";"0004A638";"井原 治郎";"Jiro Ihara";"00055670"
"1";"0004A650";"串カツ屋だけじゃない　他の店もそうさ";"";"00055678"
"1";"0004A678";"井原 治郎";"Jiro Ihara";"00055680"
"1";"0004A690";"もちろん　ワシだってそうさ";"";"00055688"
"1";"0004A6B0";"$p";"";"00055690"
"1";"0004A6C0";"この町には立ち退き要求がされているって…";"";"00055698"
"1";"0004A6F0";"井原 治郎";"Jiro Ihara";"000556A0"
"1";"0004A700";"まあな　ずいぶんひどい目にもあってるよ";"";"000556A8"
"1";"0004A728";"井原 治郎";"Jiro Ihara";"000556B0"
"1";"0004A740";"だからって
ここから出て行くようなことはしないよ";"";"000556B8"
"1";"0004A770";"井原 治郎";"Jiro Ihara";"000556C0"
"1";"0004A780";"ここはワシらの町だからな";"";"000556C8"
"1";"0004A7A0";"あっ…！　あんたあのときの！";"";"000556D0"
"1";"0004A7C0";"あなたのせいで俺は容疑者になったんだ！";"";"000556D8"
"1";"0004A7F0";"容疑者になって困っているんです";"";"000556E0"
"1";"0004A810";"…？　あなたは誰ですか？";"";"000556E8"
"1";"0004A830";"あなたのせいで私は容疑者になったのよ！";"";"000556F0"
"1";"0004A860";"あなたのせいで、
俺は容疑者になったんだ！";"";"000556F8"
"1";"0004A890";"あなたのせいで私は容疑者になったのよ！";"";"00055700"
"1";"0004A8C0";"な、何言ってるんだよ　あんなの見たら
誰だって同じ様にしたはずさ";"";"00055708"
"1";"0004A900";"容疑者になってしまって、
困ってるんです…";"";"00055710"
"1";"0004A930";"容疑者になってしまって、
困ってるんです…";"";"00055718"
