"block";"j_offset";"j_string";"e_string";"pointer"
1;"3F10";"もうこんな時間なんでありますか…";;"00004360"
1;"3F38";"黒崎 竜介";;"00004368"
1;"3F50";"ふうっ　遊んだ遊んだ！";;"00004370"
1;"3F68";"朝倉 徹";;"00004378"
1;"3F70";"今日は楽しかったですね…";;"00004380"
"_";"10DF3";"Check_0401_SUNA_SIRO
";;
"_";"10E09";"グルグルカメラ終了
";;
"_";"10E1D";"Check_0401_SUNA_YAMA
";;
"_";"10E33";"Talk_0401_DABBLE
";;
"_";"10E45";"Talk_0401_HAMAJAYA
";;
"_";"10E59";"Event_0401_Wave_Script
";;
"_";"10E71";"Map_0401_Npc_Talk_Return_To_Town_Script
";;
"_";"10E9A";"Event_0401_Return_To_Town_Script
";;
"_";"10EBC";"ウミネコ海岸へ町Ａから行った
";;
"_";"10EDA";"ウミネコ海岸へ町Ｂから行った
";;
"_";"10EF8";"ウミネコ海岸へ町Ｃから行った
";;
"_";"10F16";"ここはあり得ないけど、安全のため町Ａと同じにする
";;
