"block";"j_offset";"j_string";"e_string";"pointer"
"1";"00024830";"何？　まだ入手してきてないのか？";"";"0002D960"
"1";"00024858";"警官";"";"0002D968"
"1";"00024860";"おはようございます
どうされました？";"";"0002D970"
"1";"00024888";"警官";"";"0002D978"
"1";"00024890";"こんにちは
どうされました？";"";"0002D980"
"1";"000248B0";"警官";"";"0002D988"
"1";"000248C0";"こんばんは
どうされました？";"";"0002D990"
"1";"000248E0";"クラブ女豹について聞く";"";"0002D998"
"1";"00024900";"パチパラビルについて聞く";"";"0002D9A0"
"1";"00024920";"出玉町について聞く";"";"0002D9A8"
"1";"00024938";"岩田の死因は？";"";"0002D9B0"
"1";"00024950";"どうして推定死亡時刻が分かった？";"";"0002D9B8"
"1";"00024978";"何も聞かない";"";"0002D9C0"
"1";"00024988";"$p";"";"0002D9C8"
"1";"00024990";"クラブ女豹はどこにある？";"";"0002D9D0"
"1";"000249B0";"$p";"";"0002D9D8"
"1";"000249C0";"クラブ女豹ってどこにあるの？";"";"0002D9E0"
"1";"000249E0";"警官";"";"0002D9E8"
"1";"000249F0";"ああ、クラブ女豹ね　そこなら
パチパラビルの裏手にあるよ";"";"0002D9F0"
"1";"00024A28";"警官";"";"0002D9F8"
"1";"00024A30";"でもあそこは高いよ？
私の給料ではとても…";"";"0002DA00"
"1";"00024A60";"$p";"";"0002DA08"
"1";"00024A70";"パチパラビルはどこにある？";"";"0002DA10"
"1";"00024A90";"$p";"";"0002DA18"
"1";"00024AA0";"パチパラビルってどこ？";"";"0002DA20"
"1";"00024AB8";"警官";"";"0002DA28"
"1";"00024AC0";"この交番の西隣がパチパラビルです";"";"0002DA30"
"1";"00024AE8";"$p";"";"0002DA38"
"1";"00024AF0";"出玉町について聞きたいんだが";"";"0002DA40"
"1";"00024B10";"$p";"";"0002DA48"
"1";"00024B20";"出玉町について教えてくれない？";"";"0002DA50"
"1";"00024B40";"警官";"";"0002DA58"
"1";"00024B50";"出玉町はこの辺りでは
一番栄えている町でしょうね";"";"0002DA60"
"1";"00024B80";"警官";"";"0002DA68"
"1";"00024B90";"高速道路建設の際の再開発計画のおかげで
ここまで発展したんですよ";"";"0002DA70"
"1";"00024BD0";"$p";"";"0002DA78"
"1";"00024BD8";"岩田の死因は？";"";"0002DA80"
"1";"00024BE8";"警官";"";"0002DA88"
"1";"00024BF0";"岩田の死因は、鋭利な刃物で刺された際の
外傷性ショック死とみている";"";"0002DA90"
"1";"00024C38";"警官";"";"0002DA98"
"1";"00024C40";"凶器は今のところ見つかっていない";"";"0002DAA0"
"1";"00024C68";"$p";"";"0002DAA8"
"1";"00024C70";"どうして推定死亡時刻が分かったんだ？";"";"0002DAB0"
"1";"00024C98";"$p";"";"0002DAB8"
"1";"00024CA0";"どうして推定死亡時刻が分かったの？";"";"0002DAC0"
"1";"00024CC8";"警官";"";"0002DAC8"
"1";"00024CD0";"解剖の結果、岩田の胃から
寿司と思われる残留物が見つかった";"";"0002DAD0"
"1";"00024D10";"警官";"";"0002DAD8"
"1";"00024D20";"この消化の程度を見て、推定死亡時刻が
８：３０〜９：００だと割り出されている";"";"0002DAE0"
"1";"00024D70";"警官";"";"0002DAE8"
"1";"00024D80";"あと…　岩田のカフスボタンが
ひとつありません";"";"0002DAF0"
"1";"00024DB0";"警官";"";"0002DAF8"
"1";"00024DC0";"ひとつは榎本さんの右手に
握られていましたが…";"";"0002DB00"
"1";"00024DF0";"警官";"";"0002DB08"
"1";"00024E00";"現場周辺には、
同じタイプのものは見つかっていません";"";"0002DB10"
"1";"00024E38";"警官";"";"0002DB18"
"1";"00024E40";"何か新しい情報が入ったら報告してください
捜査のご協力を頼みます";"";"0002DB20"
"1";"00024E80";"三上 孝夫";"";"0002DB28"
"1";"00024E90";"やあ　あなたですか";"";"0002DB30"
"1";"00024EB0";"パチンコ屋殺人事件について聞く";"";"0002DB38"
"1";"00024ED0";"柳田の他殺疑惑について聞く";"";"0002DB40"
"1";"00024EF0";"静香殺害事件について聞く";"";"0002DB48"
"1";"00024F10";"岩田殺害事件について聞く";"";"0002DB50"
"1";"00024F30";"何も聞かない";"";"0002DB58"
"1";"00024F40";"$p";"";"0002DB60"
"1";"00024F50";"パチンコ屋殺人事件について、何か情報は？";"";"0002DB68"
"1";"00024F80";"$p";"";"0002DB70"
"1";"00024F90";"パチンコ屋殺人事件の
新しい情報はありませんか？";"";"0002DB78"
"1";"00024FC0";"三上 孝夫";"";"0002DB80"
"1";"00024FD0";"そうだ　パチンコ屋殺人事件の被害者、
新川に関する新たな情報が入ったよ";"";"0002DB88"
"1";"00025018";"三上 孝夫";"";"0002DB90"
"1";"00025030";"あの新川という男、岩田の手下だったらしい";"";"0002DB98"
"1";"00025060";"三上 孝夫";"";"0002DBA0"
"1";"00025070";"新川は岩田の命令でパチパラ町に
立ち退き工作をしていたらしい";"";"0002DBA8"
"1";"000250B0";"三上 孝夫";"";"0002DBB0"
"1";"000250C0";"つまり、岩田もパチンコ屋殺人事件の関係者
だったということが言えるわけだ…！";"";"0002DBB8"
"1";"00025110";"三上 孝夫";"";"0002DBC0"
"1";"00025120";"岩田は、あの新川という男を使って…";"";"0002DBC8"
"1";"00025148";"三上 孝夫";"";"0002DBD0"
"1";"00025160";"強引にパチパラ町の住人を
立ち退かせようとしていたらしい";"";"0002DBD8"
"1";"00025198";"三上 孝夫";"";"0002DBE0"
"1";"000251B0";"新川は巧みに警察の手が及ばないように
脅迫や嫌がらせを続けていたようだ";"";"0002DBE8"
"1";"000251F8";"三上 孝夫";"";"0002DBF0"
"1";"00025210";"…となると　新川を殺す動機がパチパラ町の
誰かにあってもおかしくはないが…";"";"0002DBF8"
"1";"00025260";"$p";"";"0002DC00"
"1";"00025270";"柳田の他殺について、何か進展は？";"";"0002DC08"
"1";"00025298";"$p";"";"0002DC10"
"1";"000252A0";"柳田さんの他殺について、
何か進展はありましたか？";"";"0002DC18"
"1";"000252D8";"三上 孝夫";"";"0002DC20"
"1";"000252F0";"現在は自殺と他殺の
両方の線で捜査をしている";"";"0002DC28"
"1";"00025320";"三上 孝夫";"";"0002DC30"
"1";"00025330";"銀玉仮面…という線も、一応残してはいるが
正直あまり進展はしていないね";"";"0002DC38"
"1";"00025378";"三上 孝夫";"";"0002DC40"
"1";"00025390";"そうだ　あなたにも聞いておこう
このカギに見覚えはあるかね？";"";"0002DC48"
"1";"000253D0";"（小さな真鍮製のカギを見せられた）";"";"0002DC50"
"1";"000253F8";"三上 孝夫";"";"0002DC58"
"1";"00025410";"柳田さんの部屋で見つかったものなのだ
南京錠のカギらしい";"";"0002DC60"
"1";"00025448";"三上 孝夫";"";"0002DC68"
"1";"00025460";"ただ、彼の部屋からは
それらしき南京錠は見つからなかった";"";"0002DC70"
"1";"00025498";"三上 孝夫";"";"0002DC78"
"1";"000254B0";"この世界のどこかに
このカギに合う南京錠があるのだろうが…";"";"0002DC80"
"1";"000254F0";"三上 孝夫";"";"0002DC88"
"1";"00025500";"警察も人手が足りなくてね…
私が調べようと思っていたんだが…";"";"0002DC90"
"1";"00025540";"三上 孝夫";"";"0002DC98"
"1";"00025550";"もしよかったら　あなたの方で
調べておいてもらえると助かるのだが…";"";"0002DCA0"
"1";"00025598";"カギを預かる";"";"0002DCA8"
"1";"000255A8";"断る";"";"0002DCB0"
"1";"000255B0";"協力費の話をする";"";"0002DCB8"
"1";"000255C8";"$p";"";"0002DCC0"
"1";"000255D0";"ああ、分かった調べておくよ";"";"0002DCC8"
"1";"000255F0";"$p";"";"0002DCD0"
"1";"00025600";"うん　分かったわ";"";"0002DCD8"
"1";"00025618";"三上 孝夫";"";"0002DCE0"
"1";"00025630";"ありがとう　助かるよ";"";"0002DCE8"
"1";"00025648";"$p";"";"0002DCF0"
"1";"00025650";"悪いが、他を当ってくれ";"";"0002DCF8"
"1";"00025668";"$p";"";"0002DD00"
"1";"00025670";"あんまり　気が進まないな…";"";"0002DD08"
"1";"00025690";"三上 孝夫";"";"0002DD10"
"1";"000256A0";"そうか…
気が変わったら、また言ってください";"";"0002DD18"
"1";"000256D0";"$p";"";"0002DD20"
"1";"000256E0";"それは…　もちろん
タダというわけじゃないんだろう？";"";"0002DD28"
"1";"00025718";"$p";"";"0002DD30"
"1";"00025720";"えーっと…　まさか
タダでやれって言うことはないですよね？";"";"0002DD38"
"1";"00025760";"三上 孝夫";"";"0002DD40"
"1";"00025770";"う…っ　まあ、そうだな…　分かったよ";"";"0002DD48"
"1";"00025798";"三上 孝夫";"";"0002DD50"
"1";"000257B0";"それでは　よろしく頼んだよ";"";"0002DD58"
"1";"000257D0";"$p";"";"0002DD60"
"1";"000257E0";"静香殺害事件で、何か分かったことは…？";"";"0002DD68"
"1";"00025808";"三上 孝夫";"";"0002DD70"
"1";"00025820";"静香の部屋から、岩田の指紋が見つかったよ";"";"0002DD78"
"1";"00025850";"三上 孝夫";"";"0002DD80"
"1";"00025860";"やはり、
静香を殺した犯人は岩田に間違いないね";"";"0002DD88"
"1";"00025890";"$p";"";"0002DD90"
"1";"000258A0";"岩田殺害事件で何か情報は？";"";"0002DD98"
"1";"000258C0";"$p";"";"0002DDA0"
"1";"000258D0";"岩田殺害事件で何か情報はない？";"";"0002DDA8"
"1";"000258F0";"三上 孝夫";"";"0002DDB0"
"1";"00025900";"岩田…　「食通の渡会」はここ最近
「えの鮨」によく顔を出していたらしい";"";"0002DDB8"
"1";"00025948";"三上 孝夫";"";"0002DDC0"
"1";"00025960";"えの鮨の女将さんに一度話を聞いてみるといいだろう";"";"0002DDC8"
"1";"000259A0";"ビアホールのポスターだ
キレイな女性がセクシーなポーズをしている";"";"0002DDD0"
"1";"000259E0";"何もしない";"";"0002DDD8"
"1";"000259F0";"ポーズをマネしてみる";"";"0002DDE0"
"1";"00025A08";"$p";"";"0002DDE8"
"1";"00025A10";"こんな感じかな…";"";"0002DDF0"
"1";"00025A28";"$p";"";"0002DDF8"
"1";"00025A30";"頑丈な扉が閉まっている
これ以上進めないようだ";"";"0002DE00"
"1";"00025A60";"$p";"";"0002DE08"
"1";"00025A70";"ここがシルバームーンの入り口か…？";"";"0002DE10"
"1";"00025A98";"$p";"";"0002DE18"
"1";"00025AA0";"ここがシルバームーンの入り口…？";"";"0002DE20"
"1";"00025AC8";"$p";"";"0002DE28"
"1";"00025AD0";"どうしますか？";"";"0002DE30"
"1";"00025AE0";"力ずくで開けてみる";"";"0002DE38"
"1";"00025B00";"「開けてください」と大声で叫ぶ";"";"0002DE40"
"1";"00025B20";"ポーズをとってみる";"";"0002DE48"
"1";"00025B38";"何もしない";"";"0002DE50"
"1";"00025B50";"どんなポーズをしますか？";"";"0002DE58"
"1";"00025B70";"$e1";"";"0002DE60"
"1";"00025B78";"$e2";"";"0002DE68"
"1";"00025B80";"$e3";"";"0002DE70"
"1";"00025B88";"$e4";"";"0002DE78"
"1";"00025B90";"$e5";"";"0002DE80"
"1";"00025B98";"$e6";"";"0002DE88"
"1";"00025BA0";"$e7";"";"0002DE90"
"1";"00025BB0";"盆踊りのポーズ　　　　　　（月曜日）";"";"0002DE98"
"1";"00025BE0";"シャドウボクシングのポーズ（火曜日）";"";"0002DEA0"
"1";"00025C10";"マリンちゃんのポーズ　　　（水曜日）";"";"0002DEA8"
"1";"00025C40";"ラジオ体操のポーズ　　　　（木曜日）";"";"0002DEB0"
"1";"00025C70";"セクシーポーズ　　　　　　（金曜日）";"";"0002DEB8"
"1";"00025CA0";"ボーリングのポーズ　　　　（土曜日）";"";"0002DEC0"
"1";"00025CD0";"ヒーローのポーズ　　　　　（日曜日）";"";"0002DEC8"
"1";"00025D00";"魔女ッ子のポーズ　　　　　（日曜日）";"";"0002DED0"
"1";"00025D28";"？？？？？";"";"0002DED8"
"1";"00025D38";"やめておく";"";"0002DEE0"
"1";"00025D48";"$p";"";"0002DEE8"
"1";"00025D50";"ふんっ！
ダメだ　びくともしない";"";"0002DEF0"
"1";"00025D70";"$p";"";"0002DEF8"
"1";"00025D80";"おーい　開けてくださーい！";"";"0002DF00"
"1";"00025DA0";"$p";"";"0002DF08"
"1";"00025DB0";"………　返事がない…";"";"0002DF10"
"1";"00025DC8";"$p";"";"0002DF18"
"1";"00025DD0";"ダメだ…
何をしていいか分からない";"";"0002DF20"
"1";"00025DF8";"$p";"";"0002DF28"
"1";"00025E00";"このポーズではないようだ…";"";"0002DF30"
"1";"00025E20";"$p";"";"0002DF38"
"1";"00025E30";"ポーズを全部集めないといけないのか？";"";"0002DF40"
"1";"00025E58";"$p";"";"0002DF48"
"1";"00025E60";"ポーズを全部集めないといけないの…？";"";"0002DF50"
"1";"00025E88";"$p";"";"0002DF58"
"1";"00025E90";"ポーズを全部集めるだけではダメなのか？";"";"0002DF60"
"1";"00025EB8";"$p";"";"0002DF68"
"1";"00025EC0";"ポーズを全部集めただけではダメなの…？";"";"0002DF70"
"1";"00025EE8";"$p";"";"0002DF78"
"1";"00025EF0";"一度アパートへ戻って
考えを整理してみようかな…";"";"0002DF80"
"1";"00025F20";"支配人";"";"0002DF88"
"1";"00025F30";"まだ「岩田の情報」を手に入れて
いないようだね…　フフフ…";"";"0002DF90"
"1";"00025F70";"支配人";"";"0002DF98"
"1";"00025F80";"ほう…　確かに「岩田の情報」を
手に入れてきたようだね…";"";"0002DFA0"
"1";"00025FB8";"支配人";"";"0002DFA8"
"1";"00025FC0";"それじゃあ　教えてあげよう…";"";"0002DFB0"
"1";"00025FE0";"支配人";"";"0002DFB8"
"1";"00025FF0";"岩田の何を聞きたいんだい？";"";"0002DFC0"
"1";"00026010";"岩田の正体";"";"0002DFC8"
"1";"00026020";"岩田の性格";"";"0002DFD0"
"1";"00026030";"最近の岩田";"";"0002DFD8"
"1";"00026040";"岩田の評判";"";"0002DFE0"
"1";"00026050";"もう聞くことはない";"";"0002DFE8"
"1";"00026068";"支配人";"";"0002DFF0"
"1";"00026070";"岩田はね、土地ブローカーってやつさ";"";"0002DFF8"
"1";"00026098";"支配人";"";"0002E000"
"1";"000260A0";"値の上がりそうな土地を、
安く買い叩いて高く売りつける…";"";"0002E008"
"1";"000260D8";"支配人";"";"0002E010"
"1";"000260E0";"それだけなら普通の商売だがね
岩田はそのためなら手段を選ばない";"";"0002E018"
"1";"00026120";"支配人";"";"0002E020"
"1";"00026130";"この出玉町の昔の住人も、
岩田に脅迫されて出て行ったって話だ";"";"0002E028"
"1";"00026170";"支配人";"";"0002E030"
"1";"00026180";"岩田は用心深い　自分は奥に引っ込んだまま
手下を使って悪さをするのさ";"";"0002E038"
"1";"000261C8";"支配人";"";"0002E040"
"1";"000261D0";"自分は偽名を使い、
一般人のフリをして悠々と生活している";"";"0002E048"
"1";"00026208";"支配人";"";"0002E050"
"1";"00026210";"たぶん、あんたも会ったことがあるよ
眼鏡をかけた、太った背広の男だよ";"";"0002E058"
"1";"00026260";"あっ！　あいつか！";"";"0002E060"
"1";"00026280";"あっ…！　あの人？";"";"0002E068"
"1";"00026298";"えっ？　誰？";"";"0002E070"
"1";"000262A8";"$p";"";"0002E078"
"1";"000262B0";"あっ！　あいつか！";"";"0002E080"
"1";"000262C8";"$p";"";"0002E088"
"1";"000262D0";"あっ…！　あの人？";"";"0002E090"
"1";"000262E8";"$p";"";"0002E098"
"1";"000262F0";"えっ？　誰？";"";"0002E0A0"
"1";"00026300";"支配人";"";"0002E0A8"
"1";"00026310";"そう　「食通の渡会」だよ";"";"0002E0B0"
"1";"00026330";"支配人";"";"0002E0B8"
"1";"00026340";"分からないのかい　「食通の渡会」だよ";"";"0002E0C0"
"1";"00026368";"支配人";"";"0002E0C8"
"1";"00026370";"あの静香って女も手下みたいだね
協力してパチパラ町を脅していたようだよ";"";"0002E0D0"
"1";"000263B8";"支配人";"";"0002E0D8"
"1";"000263C0";"最近は…　あまりうまく
いっていないようだったがね";"";"0002E0E0"
"1";"000263F8";"支配人";"";"0002E0E8"
"1";"00026400";"岩田が仕事をしくじるとは…
何かあったのかもしれないね";"";"0002E0F0"
"1";"00026438";"支配人";"";"0002E0F8"
"1";"00026440";"いいわけないよ　あの男のおかげで
大損をしたお客さんが何人もいるんだ";"";"0002E100"
"1";"00026488";"支配人";"";"0002E108"
"1";"00026490";"うまい投資話を持ちかけてね…
まあ、引っかかる方も悪いんだがね";"";"0002E110"
"1";"000264D0";"支配人";"";"0002E118"
"1";"000264E0";"今はうちの店では出入り禁止にしてるよ
探すなら他を当っておくれ";"";"0002E120"
"1";"00026520";"支配人";"";"0002E128"
"1";"00026530";"これで岩田の情報は全てだ
あとは他で探すことだな";"";"0002E130"
"1";"00026560";"支配人";"";"0002E138"
"1";"00026570";"なかなかのパチンコの腕前だね…";"";"0002E140"
"1";"00026590";"支配人";"";"0002E148"
"1";"000265A0";"あの岩田が死んでしまうとは…";"";"0002E150"
"1";"000265C0";"たま井の女将";"";"0002E158"
"1";"000265D0";"いらっしゃい";"";"0002E160"
"1";"000265E0";"たま井の女将";"";"0002E168"
"1";"000265F0";"ありがとうございました";"";"0002E170"
"1";"00026608";"待たされる男";"";"0002E178"
"1";"00026620";"この店は、雑誌やテレビでも
よく取り上げられる、老舗なんだよ";"";"0002E180"
"1";"00026660";"待たされる男";"";"0002E188"
"1";"00026670";"常連には有名人も多いとか…
待たされるのが玉にキズだけどね";"";"0002E190"
"1";"000266B0";"合コン中のＯＬ弓子";"";"0002E198"
"1";"000266D0";"ああ、どうしてもすき焼きに目を奪われるわ
やっぱり、色気より食気なのかしら…";"";"0002E1A0"
"1";"00026720";"合コン中の男 一成";"";"0002E1A8"
"1";"00026740";"迷うなあ…　どっちの子を狙えばいいんだ…
あなた、どう思います？";"";"0002E1B0"
"1";"00026780";"合コン中のＯＬ祥子";"";"0002E1B8"
"1";"000267A0";"弓子ったら、すき焼きにばっかり
目がいってるわね";"";"0002E1C0"
"1";"000267D0";"合コン中のＯＬ祥子";"";"0002E1C8"
"1";"000267F0";"とは言え、確かに美味しそうよね
すき焼き屋って、合コンに向いて無いわね";"";"0002E1D0"
"1";"00026838";"盛り上がる彼氏";"";"0002E1D8"
"1";"00026850";"サッちゃん、あーん
…美味しいかい？";"";"0002E1E0"
"1";"00026878";"盛り上がる彼氏";"";"0002E1E8"
"1";"00026890";"美味しい、美味しいよ
サッちゃん";"";"0002E1F0"
"1";"000268B0";"盛り上がる彼女";"";"0002E1F8"
"1";"000268C0";"ああーん、美味しいよう
ケンちゃん";"";"0002E200"
"1";"000268E8";"盛り上がる彼女";"";"0002E208"
"1";"00026900";"はいケンちゃん　あーん
美味しい？";"";"0002E210"
"1";"00026930";"すき焼き兄弟 一郎";"";"0002E218"
"1";"00026950";"俺達はすき焼き四兄弟
日本一すき焼きを愛する兄弟だ";"";"0002E220"
"1";"00026990";"すき焼き兄弟 二郎";"";"0002E228"
"1";"000269B0";"今日はウワサのすき焼きたま井の
味を確かめに来たというわけさ";"";"0002E230"
"1";"000269F0";"すき焼き兄弟 三郎";"";"0002E238"
"1";"00026A10";"我等にかかれば、どんなすき焼きでも
イチコロよ！";"";"0002E240"
"1";"00026A40";"すき焼き兄弟 四郎";"";"0002E248"
"1";"00026A60";"煮える、煮えるよ兄さん！
煮詰まりすぎだよ！";"";"0002E250"
"1";"00026A90";"悟った親父";"";"0002E258"
"1";"00026AA0";"いいか、よく聞け
すき焼きを囲む者には2種類ある";"";"0002E260"
"1";"00026AD0";"悟った親父";"";"0002E268"
"1";"00026AE0";"すき焼きを食べる者と、作らされる者だ
この言葉、忘れるなよ";"";"0002E270"
"1";"00026B20";"食べる方のおばさん";"";"0002E278"
"1";"00026B40";"アンタ、何ごちゃごちゃいってんのよ！
さっさと、次の肉入れなさいよ";"";"0002E280"
"1";"00026B90";"作らされる方の親父";"";"0002E288"
"1";"00026BB0";"は、はい、直ちに肉を入れるであります
トホホ…";"";"0002E290"
"1";"00026BE0";"ダーツマニア";"";"0002E298"
"1";"00026BF0";"私はダーツが大好きです";"";"0002E2A0"
"1";"00026C08";"ダーツマニア";"";"0002E2A8"
"1";"00026C20";"自宅で練習したいので$ciダーツの的$crが
欲しいのですが、売っていなくて…";"";"0002E2B0"
"1";"00026C70";"$ciダーツの的$crを渡しますか？";"";"0002E2B8"
"1";"00026C90";"はい";"";"0002E2C0"
"1";"00026C98";"いいえ";"";"0002E2C8"
"1";"00026CA0";"ダーツマニア";"";"0002E2D0"
"1";"00026CB0";"えっ！　ありがとうございます！
本当にいいんですか？";"";"0002E2D8"
"1";"00026CE8";"ダーツマニア";"";"0002E2E0"
"1";"00026D00";"それでは変わりにこれを差し上げます";"";"0002E2E8"
"1";"00026D28";"ダーツマニア";"";"0002E2F0"
"1";"00026D40";"このダーツの的は
大切に使わせていただきます";"";"0002E2F8"
"1";"00026D70";"とび天の女将";"";"0002E300"
"1";"00026D80";"いらっしゃい";"";"0002E308"
"1";"00026D90";"とび天の女将";"";"0002E310"
"1";"00026DA0";"ありがとうございました";"";"0002E318"
"1";"00026DB8";"とび天の大将";"";"0002E320"
"1";"00026DD0";"いらっしゃい
うちの天ぷらは最高ですよ";"";"0002E328"
"1";"00026DF8";"天ぷら好きの男";"";"0002E330"
"1";"00026E10";"ここの天ぷら料理はうまいだろ？";"";"0002E338"
"1";"00026E30";"サクサク好きな女";"";"0002E340"
"1";"00026E50";"うん！
そとはサクサク　中はシットリ";"";"0002E348"
"1";"00026E78";"エビ好きな女";"";"0002E350"
"1";"00026E90";"エビもプリプリで　もうサイコーね";"";"0002E358"
"1";"00026EC0";"カウンター好きの男";"";"0002E360"
"1";"00026EE0";"やっぱり食事はカウンター席で
食べるのが一番だね";"";"0002E368"
"1";"00026F10";"宿を探す男";"";"0002E370"
"1";"00026F20";"今日もホテルは満室だってさ
さて今夜はどこに宿泊しよう…";"";"0002E378"
"1";"00026F60";"ポスターを見入る男";"";"0002E380"
"1";"00026F80";"やっぱり夏はビアガーデンだね
あとはこのセクシーなポスターかな　へへっ";"";"0002E388"
"1";"00026FD0";"ロイヤルホテル出玉の受付";"";"0002E390"
"1";"00026FF0";"ロイヤルホテル出玉へようこそ
あいにくホテルは満室になっております";"";"0002E398"
"1";"00027040";"ロイヤルホテル出玉の受付";"";"0002E3A0"
"1";"00027060";"ただいま屋上ビアホールを営業して
おりますので　ぜひお立ちよりください";"";"0002E3A8"
"1";"000270B0";"ビアホール案内係";"";"0002E3B0"
"1";"000270D0";"屋上ビアホールへようこそ";"";"0002E3B8"
"1";"000270F0";"ビアホール男店員";"";"0002E3C0"
"1";"00027110";"何を注文しますか？";"";"0002E3C8"
"1";"00027130";"ビアホール男店員";"";"0002E3D0"
"1";"00027150";"ありがとうございました";"";"0002E3D8"
"1";"00027170";"ビアホール女店員";"";"0002E3E0"
"1";"00027190";"何を注文しますか？";"";"0002E3E8"
"1";"000271B0";"ビアホール女店員";"";"0002E3F0"
"1";"000271D0";"ありがとうございました";"";"0002E3F8"
"1";"000271F0";"ウトウトしているビアホール男店員";"";"0002E400"
"1";"00027220";"…！
いっ　いらっしゃいませっ";"";"0002E408"
"1";"00027240";"お酒があまり得意でないＯＬ";"";"0002E410"
"1";"00027260";"わたし　お酒は苦手で…
ソフトドリンクってないかなぁ";"";"0002E418"
"1";"00027298";"上機嫌な先輩";"";"0002E420"
"1";"000272B0";"おいっ　ジャンジャン注文していいぞ！
今日はオレのおごりだから遠慮するな！";"";"0002E428"
"1";"00027300";"不機嫌な後輩";"";"0002E430"
"1";"00027310";"もう　先輩…
さっきから同じことばっかり言ってますよ";"";"0002E438"
"1";"00027350";"お酒が得意なＯＬ";"";"0002E440"
"1";"00027370";"今日は先輩のおごりなんで
たくさん飲んでおこうっと";"";"0002E448"
"1";"000273B0";"ビアホールが好きな彼氏";"";"0002E450"
"1";"000273D0";"やっぱり夏はビアホールが一番だね！
この開放感がたまらないよ！";"";"0002E458"
"1";"00027410";"オシャレな店が好きな彼女";"";"0002E460"
"1";"00027430";"わたしはやっぱり　もっと落ち着いた雰囲気の
オシャレなお店がいいな…";"";"0002E468"
