"block";"j_offset";"j_string";"e_string";"pointer"
"0";"00003A00";"ふう　できましたよ
目を開けてください";"";"00004170"
"0";"00003A28";"$p";"";"00004178"
"0";"00003A30";"う〜ん　これは…";"";"00004180"
"0";"00003A50";"うわー！　これは気持ちいい！";"";"00004188"
"0";"00003A70";"うひー！　これは恥ずかしい！";"";"00004190"
"0";"00003A90";"うぅ…　お、重い…";"";"00004198"
"0";"00003AB0";"わーい！　なんだか楽しい！";"";"000041A0"
"0";"00003AD0";"$p";"";"000041A8"
"0";"00003AE0";"うわー！　これは気持ちいい！";"";"000041B0"
"0";"00003B00";"$p";"";"000041B8"
"0";"00003B10";"うわー　これは気持ちいい";"";"000041C0"
"0";"00003B30";"$p";"";"000041C8"
"0";"00003B40";"うひー！　これは恥ずかしい！";"";"000041D0"
"0";"00003B60";"$p";"";"000041D8"
"0";"00003B70";"う…っ　なんか恥ずかしい…";"";"000041E0"
"0";"00003B90";"$p";"";"000041E8"
"0";"00003BA0";"うぅ…　お、重い…";"";"000041F0"
"0";"00003BB8";"$p";"";"000041F8"
"0";"00003BC0";"う〜　重い…";"";"00004200"
"0";"00003BD0";"$p";"";"00004208"
"0";"00003BE0";"わーい！　なんだか楽しい！";"";"00004210"
"0";"00003C00";"$p";"";"00004218"
"0";"00003C10";"あははっ　なんだか楽しい！";"";"00004220"
"0";"00003C30";"$p";"";"00004228"
"0";"00003C40";"よし！　できたぞ";"";"00004230"
"0";"00003C58";"$p";"";"00004238"
"0";"00003C60";"よーし！　できた！";"";"00004240"
"0";"00003C78";"白石 紀子";"";"00004248"
"0";"00003C90";"すごいですねえ！";"";"00004250"
"0";"00003CA8";"美沢 ゆき";"";"00004258"
"0";"00003CC0";"わー　すごーい！";"";"00004260"
"0";"00003CD8";"桂木 綾";"";"00004268"
"0";"00003CE0";"ウフフッ";"";"00004270"
"0";"00003CF0";"片山 昭吾";"";"00004278"
"0";"00003D00";"会心の出来であります！";"";"00004280"
"0";"00003D18";"黒崎 竜介";"";"00004288"
"0";"00003D30";"よおし！　こんなもんだな！";"";"00004290"
"0";"00003D50";"朝倉 徹";"";"00004298"
"0";"00003D60";"いやあ　すごいですねえ！";"";"000042A0"
"0";"00003D80";"$p";"";"000042A8"
"0";"00003D88";"それそれっ！";"";"000042B0"
"0";"00003D98";"$p";"";"000042B8"
"0";"00003DA0";"それそれっ！";"";"000042C0"
"0";"00003DB0";"白石 紀子";"";"000042C8"
"0";"00003DC0";"アハハハッ";"";"000042D0"
"0";"00003DD0";"美沢 ゆき";"";"000042D8"
"0";"00003DE0";"キャハハハッ！";"";"000042E0"
"0";"00003DF0";"桂木 綾";"";"000042E8"
"0";"00003E00";"ウフフッ　それっ";"";"000042F0"
"0";"00003E18";"片山 昭吾";"";"000042F8"
"0";"00003E28";"負けませんよっ";"";"00004300"
"0";"00003E38";"黒崎 竜介";"";"00004308"
"0";"00003E50";"わっはっはっはっ";"";"00004310"
"0";"00003E68";"朝倉 徹";"";"00004318"
"0";"00003E70";"アハハハハ";"";"00004320"
"0";"00003E80";"白石 紀子";"";"00004328"
"0";"00003E90";"もうこんな時間なんですね…";"";"00004330"
"0";"00003EB0";"美沢 ゆき";"";"00004338"
"0";"00003EC0";"楽しかったあ…";"";"00004340"
"0";"00003ED0";"桂木 綾";"";"00004348"
"0";"00003EE0";"今日は楽しかったわ…";"";"00004350"
"0";"00003EF8";"片山 昭吾";"";"00004358"
"0";"00003F10";"もうこんな時間なんでありますか…";"";"00004360"
"0";"00003F38";"黒崎 竜介";"";"00004368"
"0";"00003F50";"ふうっ　遊んだ遊んだ！";"";"00004370"
"0";"00003F68";"朝倉 徹";"";"00004378"
"0";"00003F70";"今日は楽しかったですね…";"";"00004380"
