"block";"j_offset";"j_string";"e_string";"pointer"
2;"483A8";"何も答えない";"I don't answer.";"00054FB8"
2;"483C0";"雨宿りをしに、パチンコ屋に入ったんだ";"I went into the pachinko parlor to take shelter from the rain.";"00054FC0"
2;"483F0";"中から物音がしたような気がして
それで気になって…";"I thought I heard a noise came from inside, 
and it made me curious...";"00054FC8"
2;"48430";"開店するまで待ちきれなくてね
それで思わず…";"I couldn’t wait for them to open, 
so I just went in without thinking…";"00054FD0"
2;"48460";"理由は分からない
ただ無性に中に入りたかったんだ";"I don’t know why,
but I just had this sudden urge to go inside...";"00054FD8"
2;"48490";"雨宿りをしようと思って　そうしたら
パチンコ屋のシャッターが開いてたから…";"I was looking for shelter from the rain, 
and I noticed that the parlor's shutter was already open...";"00054FE0"
2;"484E0";"中から物音がしたような気がして
それで気になって…";"I felt like a noise was coming from inside, 
so I was curious...";"00054FE8"
2;"48520";"開店するまで待ちきれなかったの
それで思わず…";"I couldn’t wait until they opened, 
so I just went in without thinking…";"00054FF0"
2;"48550";"理由は分からないけど…
ただ無性に中に入りたかったのよ";"I'm not sure why, but...
I just had this sudden urge to go inside.";"00054FF8"
2;"48588";"………";"......";"00055000"
2;"48590";"ふむ…　そして君は、
ふたりの被害者を発見した…";"Hmm... And so you 
discovered two vicitims...";"00055008"
2;"485C0";"被害者ふたりを発見したとき、
他に誰か見なかったかね？";"Did you see anyone else when 
you found the two victims?";"00055010"
2;"48600";"いや、誰もいなかった";"No, there wasn't anyone.";"00055018"
2;"48620";"…誰かいたかもしれない";"...Someone might have been there.";"00055020"
2;"48638";"何も答えない";"I refuse to answer.";"00055028"
2;"48650";"いや、誰もいなかった";"No, there wasn't anyone.";"00055030"
2;"48670";"…誰かいたかもしれない";"...Someone might have been there.";"00055038"
2;"48688";"………";"......";"00055040"
2;"48690";"ううん　見なかったわ";"No, I didn't see anyone else.";"00055048"
2;"486B0";"ひょっとしたら…　誰かいたかも…";"Maybe... someone might have been there...";"00055050"
2;"486E0";"ふぅむ…　で、どうなんだ？";"Hmm... So, how is it?";"00055058"
2;"48700";"本当は、君が殺したんじゃないのか？";"Actually, wasn't it you who killed them?";"00055060"
2;"48730";"ちがう！　$iはやっていない！";"No! I didn't do it!";"00055068"
2;"48750";"はい　$iが犯人です…";"Yes, I'm the culprit...";"00055070"
2;"48768";"何も答えない";"Say nothing.";"00055078"
2;"48780";"ちがう！　俺はやっていない！";"No! I didn't do it!";"00055080"
2;"487A0";"ちがう！　私じゃない！";"No! It wasn't me!";"00055088"
2;"487C0";"ふうむ？　本当か？";"Hmm? Really?";"00055090"
2;"487E0";"はい　俺がやりました…";"Yes, I did it...";"00055098"
2;"48800";"はい　私がやりました…";"Yes, I did it...";"000550A0"
2;"48820";"なにっ　本当か！？";"What?! Are you serious!?";"000550A8"
2;"48840";"そんなわけはない　ウソだよ";"Of course not, I'm just kidding.";"000550B0"
2;"48860";"はい　本当です…";"Yes, it's true...";"000550B8"
2;"48880";"そんなわけはない　ウソだよ";"Of course not, I'm just kidding.";"000550C0"
2;"488A0";"はい　本当です…";"Yes, it's the truth...";"000550C8"
2;"488C0";"そんなわけないじゃない　ウソよ";"Of course I didn't do it, I'm just joking.";"000550D0"
2;"488E0";"はい　本当です…";"Yes, it's the truth...";"000550D8"
2;"48900";"なんだと？　本官をバカにしているのか？";"What did you say? Are you making fun of an officer like me?";"000550E0"
2;"48930";"うむ、よく言ってくれたな
じゃあ、詳しい話を聞こうじゃないか…";"I see, thank you for your cooperation.
Then, let's hear the detailed story...";"000550E8"
2;"48970";"若い警官に何を話したのかは覚えていない";"I don’t remember what I told the young police officer.";"000550F0"
2;"489A0";"$iは、身に覚えのない殺人の犯人に
仕立て上げられ　実刑判決を受けた";"I was framed as the culprit of a murder of which 
I had no recollection and received a prison sentence.";"000550F8"
2;"489F0";"$iはあの町に何をしに行ったのだろうか…";"I wonder why I went to that town for...?";"00055100"
2;"48A20";"もう一度人生をやり直せるなら、
あの町に着いたところからやり直したい…";"If I could redo my life once again,
I’d want to start over from the moment I arrived in that town...";"00055108"
2;"48A68";"………";"......";"00055110"
2;"48A70";"…とにかく、本部から連絡があるまでは
ここにいてもらうからな";"...Anyway, until we hear from headquarters, 
I'll have you stay here.";"00055118"
2;"48AB0";"若い警官に何を話したのかは覚えてない";"I don’t remember what I told the young police officer.";"00055120"
2;"48AE0";"私は、身に覚えのない殺人の犯人に
仕立て上げられ　実刑判決を受けた";;"00055128"
2;"48B30";"私はあの町に何をしに行ったのだろうか…";"I wonder why I went to that town for...?";"00055130"
2;"48B60";"もう一度人生をやり直せるなら、
あの町に着いたところからやり直したい…";;"00055138"
2;"48BB0";"$pさん、
こっちに来なさい！";"$p,
Step over here!";"00055140"
2;"48BD0";"彼か　現場にいたというのは";"Is it him who was at the scene?";"00055148"
2;"48BF0";"彼女か　現場にいたというのは";"Is it her who was at the scene?";"00055150"
2;"48C10";"ハッ！　住民の通報により本官が駆けつけ、
身柄を確保しました！";"Yes, sir! I responded to a resident's report,
rushed to the scene, and apprehended the suspect!";"00055158"
2;"48C50";"捜査にご協力ありがとうございます
もうお帰りくださって結構ですよ";"Thank you for cooperating with the investigation.
You're free to go home now.";"00055160"
2;"48C90";"えっ！？　警部！
この男はふたりを殺害した…！";"What!? Chief!
This man killed two people...!";"00055168"
2;"48CC0";"えっ！？　警部！
この女はふたりを殺害した…！";"What!? Chief!
This woman killed two people...!";"00055170"
2;"48CF0";"彼は現場に居合わせただけだ
犯人だという確証はない";"He was just a bystander at the scene.
There is no conclusive evidence that he is the perpetrator.";"00055178"
2;"48D30";"彼女は現場に居合わせただけだ
犯人だという確証はない";"She was just a bystander at the scene.
There is no conclusive evicence that she is the perpetrator.";"00055180"
2;"48D70";"そ、それはそうですが…";"W-well, that's true, but...";"00055188"
2;"48D90";"それと…　女の方は助かったよ
頭を打って気を失っていただけだそうだ";"Also... the woman survived.
She apparently just hit her head and was unconscious.";"00055190"
2;"48DE0";"えっ！？　そうなのですか？
では、その女性から証言が…";"What? Is that true?
So, we can get a testimony from her...";"00055198"
2;"48E20";"うむ…　まあ、それは…
今のところ何とも言えんな…";"Hmm... well, as for that... 
I can't say for sure yet...";"000551A0"
2;"48E58";"？";"?";"000551A8"
2;"48E60";"彼女はこの町の$ci井原診療所$cfに入院している
時々様子を見に行ってやってくれ";"She is hospitalized at $ciIhara Clinic$cf in this town.
Go check on her from time to time.";"000551B0"
2;"48EB0";"ハッ　了解しました";"Yes, understood!";"000551B8"
2;"48ED0";"今日はこれでお帰りいただいて結構ですが
あなたに疑いがあるのは事実です";"You may go home for now, 
but you should be aware that you remain under suspicion.";"000551C0"
2;"48F20";"しばらくは
この町から出ないようにしてください";"For a while, 
please do not leave this town.";"000551C8"
2;"48F50";"それとこれを…
生活費に充ててください";"And take this... 
Use it for your living expenses.";"000551D0"
2;"48F80";"片山くん　彼のことを頼んだよ";"Katayama, I'm counting on you to look after him.";"000551D8"
2;"48FA0";"片山くん　あとは頼んだよ";"Katayama, I'm counting on you to look after her.";"000551E0"
2;"48FC0";"ハッ！";"Yes!";"000551E8"
2;"48FD0";"となると…　住む所がいるな…
そうだ　この裏にアパートがある";"In that case... you'll need a place to stay...
That's right, there's an apartment behind here.";"000551F0"
2;"49010";"大家さんには私から話しておく
しばらくはそこに住むといい";"I’ll speak to the landlord myself.
You should live there for a while.";"000551F8"
2;"49050";"くれぐれもこの町から出ないように
分かったね";"By all means, don't leave this town.
Understood?";"00055200"
2;"49080";"片山 昭吾";"Katayama";"00055208"
2;"49090";"くれぐれもこの町から出ないように
分かったね";"Please be sure not to leave this town.
Understood?";"00055210"
2;"490C0";"片山 昭吾";"Katayama";"00055218"
2;"490D0";"おーいっ！　$pさん！";"Hey! $p!";"00055220"
2;"490E8";"片山 昭吾";"Katayama";"00055228"
2;"49100";"この町から出るなと言っただろう！
戻りなさい！";"I told you not to leave this town! 
Get back here!";"00055230"
2;"49130";"片山 昭吾";"Katayama";"00055238"
2;"49140";"ああっ！　もしもしっ！
申し訳ありません！　$puさん！";"Ah! Hello!
I'm sorry! $pu!";"00055240"
2;"49178";"片山 昭吾";"Katayama";"00055248"
2;"49190";"まだ手続きが済んでいませんので
大海町に行くのは明日にしてください！";"The procedures aren’t finished yet,
so please postpone going to Great Sea Town until tomorrow!";"00055250"
2;"491E0";"……あなたは…　…誰？";"...Who... are you?";"00055258"
2;"49200";"はじめまして　$pだ　と名乗る";"Nice to meet you, I'm $p.";"00055260"
2;"49220";"俺のことを覚えていないのか？　と言う";;"00055268"
2;"49250";"通りすがりのパチプロです　と答える";;"00055270"
2;"49280";"私のことを覚えていないの？　と言う";;"00055278"
2;"492B0";"はじめまして　俺は$pだ";;"00055280"
2;"492D0";"はじめまして　私は$p";;"00055288"
2;"492F0";"あっ…　はい　はじめまして…";;"00055290"
2;"49310";"俺のことを覚えていないのか？";;"00055298"
2;"49330";"私のこと、覚えていないの？";;"000552A0"
2;"49350";"えっ…！？
あなたは　私を知ってるんですか？";;"000552A8"
2;"49380";"通りすがりのパチプロです";;"000552B0"
2;"493A0";"通りすがりのパチプロよ";;"000552B8"
2;"493B8";"パチプロ…？";;"000552C0"
2;"493D0";"誰だ！？　あんたは！";;"000552C8"
2;"493E8";"彼女の友達だよ";;"000552D0"
2;"493F8";"彼女の彼氏です";;"000552D8"
2;"49410";"彼女の…　まあ知り合いみたいなものかな";;"000552E0"
2;"49438";"彼女の遠縁なの";;"000552E8"
2;"49448";"彼女の友達だよ";;"000552F0"
2;"49458";"彼女の友達よ";;"000552F8"
2;"49468";"彼女の彼氏です";;"00055300"
2;"49478";"彼女の遠縁なの";;"00055308"
2;"49490";"彼女の…　まあ知り合いみたいなものかな";;"00055310"
2;"494C0";"彼女の…　まあ知り合いみたいなものかな";;"00055318"
2;"494F0";"ふむ…？
そうか、ちょっと話がある　下で話そう";;"00055320"
2;"49520";"あんた…　パチンコ屋の事件の男だな
あの娘に何の用だ？";;"00055328"
2;"49560";"あんた…　パチンコ屋の事件の女だな
あの娘に何の用だ？";;"00055330"
2;"495A0";"自分の容疑を晴らす証言をしてもらいたい";;"00055338"
2;"495D0";"パチンコ屋の事件について話を聞きたい";;"00055340"
2;"49600";"見舞いに来ただけです";;"00055348"
2;"49620";"彼女とつきあいたい";;"00055350"
2;"49640";"俺には殺人の容疑がかかっている　彼女の
証言でその容疑を晴らしてもらいたいんだ";;"00055358"
2;"49690";"私には殺人の容疑がかかっているの　彼女の
証言でその容疑を晴らしてもらいたいのよ";;"00055360"
2;"496E0";"なるほどな…　しかし残念だが、あの娘に
事件の証言は期待しない方がいいぞ";;"00055368"
2;"49730";"パチンコ屋の事件について話を聞きたいんだ";;"00055370"
2;"49760";"パチンコ屋の事件について
話を聞きたいの";;"00055378"
2;"49790";"見舞いに来ただけだ　変な意味は無いよ";;"00055380"
2;"497C0";"見舞いに来ただけよ　変な意味は無いわ";;"00055388"
2;"497F0";"そうかい…
まあ、少なくとも命の心配はいらんよ";;"00055390"
2;"49820";"彼女の事が忘れられないんだ
つきあいたいと思ってる";;"00055398"
2;"49860";"ふむ…　そうか…";;"000553A0"
2;"49880";"ふむ？
さっき「彼氏」だと言わんかったか？";;"000553A8"
2;"498B0";"そうだ…　うむ
この男の存在は役に立つかもしれんな…";;"000553B0"
2;"498F0";"そうだ…　うむ
この娘の存在は役に立つかもしれんな…";;"000553B8"
2;"49930";"実は…　彼女は記憶を失っておる　たぶん
事件で受けた頭部への打撲が原因だな";;"000553C0"
2;"49980";"彼女の事で分かっているのは、
名前が$ci白石紀子$cfってことくらいだ";;"000553C8"
2;"499D0";"あなたは誰？と聞く";;"000553D0"
2;"499F0";"彼女の記憶が戻るのかを聞く";;"000553D8"
2;"49A10";"なぜ彼女の名前が分かったのか聞く";;"000553E0"
2;"49A40";"聞きたいことは無い";;"000553E8"
2;"49A60";"ところで…　あなたは？";;"000553F0"
2;"49A80";"ところで…　あなたは？";;"000553F8"
2;"49AA0";"わしはこの診療所の医者　井原治郎だ";;"00055400"
2;"49AD0";"彼女の記憶は戻らないのか？";;"00055408"
2;"49AF0";"彼女の記憶は戻らないの？";;"00055410"
2;"49B10";"それは分からん　明日戻るかもしれんし
ずっと戻らないかもしれん";;"00055418"
2;"49B50";"記憶を失ったときと同じショックを
与えれば戻るという説もあるが…";;"00055420"
2;"49B90";"やめておいた方が良いだろうな
戻る保証もないし、彼女の身がもたん";;"00055428"
2;"49BD0";"どうして　彼女の名前が分かったんだ？";;"00055430"
2;"49C00";"どうして　彼女の名前が分かったの？";;"00055438"
2;"49C30";"彼女の定期券に『白石紀子』と
書いてあったらしい";;"00055440"
2;"49C60";"それ以外は警察がいま調べとる
そのうち詳しいことがわかるだろう";;"00055448"
2;"49CA0";"あの事件がきっかけで、彼女が
記憶喪失になったと考えるのが普通だろう";;"00055450"
2;"49CF0";"ならばその現場に居合わせたあんたの存在が
記憶を取り戻すきっかけになるかもしれん";;"00055458"
2;"49D40";"よければ彼女に協力してやって欲しい
…といっても　真犯人ならそうはいかんが…";;"00055460"
2;"49D90";"しかしあんたが容疑者とはな
あまりそういう風には見えんが…";;"00055468"
2;"49DD0";"…犯人かどうかは証拠で決まる
証拠がなければ犯人にされることはない";;"00055470"
2;"49E20";"逆に、$ci犯人でない証拠$cfがあれば、
犯人ではないということだ";;"00055478"
2;"49E60";"あんたが犯人じゃないのなら、
その証拠が必要だろうな";;"00055480"
2;"49EA0";"この町には、あんたを疑っている人もおる
あんたが無実なら、酷なことだが…";;"00055488"
2;"49EF0";"ここは我慢だな　証拠を知っているとすれば
この町の人だからな";;"00055490"
2;"49F30";"いろいろ聞いて回ってみな　とりあえず
パチンコ屋の店長の話を聞いたらどうだい";;"00055498"
2;"49F80";"それと、ワシはこの町で医者をやっとる
井原次郎というものだ";;"000554A0"
2;"49FC0";"何かあったら相談にのるぞ";;"000554A8"
2;"49FE0";"井原 治郎";;"000554B0"
2;"49FF0";"この町には、あんたを疑っている人もおる
あんたが無実なら、酷なことだが…";;"000554B8"
2;"4A038";"井原 治郎";;"000554C0"
2;"4A050";"ここは我慢だな　証拠を知っているとすれば
この町の人だからな";;"000554C8"
2;"4A090";"井原 治郎";;"000554D0"
2;"4A0A0";"おう　どうかしたかね";;"000554D8"
2;"4A0C0";"腹下しを治す【$ci$e0$cr玉】";;"000554E0"
2;"4A0E0";"特に用はない";;"000554E8"
2;"4A0F0";"$p";;"000554F0"
2;"4A100";"は、腹の調子が…";;"000554F8"
2;"4A118";"$p";;"00055500"
2;"4A120";"ちょっと、おなかの具合が…";;"00055508"
2;"4A140";"井原 治郎";;"00055510"
2;"4A150";"今は暑い盛りだからな
食い物には気をつけなよ";;"00055518"
2;"4A180";"井原 治郎";;"00055520"
2;"4A190";"なあんだ　それだけしか持ってないのか
仕方ないやつだ";;"00055528"
2;"4A1C8";"井原 治郎";;"00055530"
2;"4A1E0";"腹痛の薬を買うくらいは稼ぎなよ";;"00055538"
2;"4A200";"井原について聞く";;"00055540"
2;"4A220";"パチパラ町について聞く";;"00055548"
2;"4A240";"立ち退き要求について聞く";;"00055550"
2;"4A260";"$p";;"00055558"
2;"4A270";"あんたについて聞きたいんだが…";;"00055560"
2;"4A290";"$p";;"00055568"
2;"4A2A0";"あなたのことについて聞きたいんだけど…";;"00055570"
2;"4A2C8";"井原 治郎";;"00055578"
2;"4A2E0";"やれやれ　こんなジジイのことなんか聞いて
どうするんだね";;"00055580"
2;"4A318";"井原 治郎";;"00055588"
2;"4A330";"健康なやつに用はないんだ
とっとと出てってくれ";;"00055590"
2;"4A360";"$p";;"00055598"
2;"4A370";"パチパラ町のことを話してくれないか？";;"000555A0"
2;"4A398";"$p";;"000555A8"
2;"4A3A0";"パチパラ町のことを話してくれない？";;"000555B0"
2;"4A3C8";"井原 治郎";;"000555B8"
2;"4A3E0";"この町は昔ながらの町並みを…
なんて言うと聞こえはいいがね";;"000555C0"
2;"4A420";"井原 治郎";;"000555C8"
2;"4A430";"正直、時代に取り残されてるとは思っとるよ
隣町があんなだからね";;"000555D0"
2;"4A470";"井原 治郎";;"000555D8"
2;"4A480";"だからってなあ…　あの串カツ屋が出玉町に
店を出してやっていけると思うかい？";;"000555E0"
2;"4A4D0";"思う";;"000555E8"
2;"4A4D8";"思わない";;"000555F0"
2;"4A4E8";"分からない";;"000555F8"
2;"4A4F8";"$p";;"00055600"
2;"4A500";"$iはやっていけると思う";;"00055608"
2;"4A518";"$p";;"00055610"
2;"4A520";"やっていけるとは思わないな…";;"00055618"
2;"4A540";"$p";;"00055620"
2;"4A550";"やっていけるとは思わないわ…";;"00055628"
2;"4A570";"$p";;"00055630"
2;"4A578";"分からないな";;"00055638"
2;"4A588";"$p";;"00055640"
2;"4A590";"分からないわ";;"00055648"
2;"4A5A0";"井原 治郎";;"00055650"
2;"4A5B0";"やっていけるわけないさ
串カツ屋にそんな才覚はないよ";;"00055658"
2;"4A5E8";"井原 治郎";;"00055660"
2;"4A600";"あの串カツ屋はな
この町だからやっていけてるんだよ";;"00055668"
2;"4A638";"井原 治郎";;"00055670"
2;"4A650";"串カツ屋だけじゃない　他の店もそうさ";;"00055678"
2;"4A678";"井原 治郎";;"00055680"
2;"4A690";"もちろん　ワシだってそうさ";;"00055688"
2;"4A6B0";"$p";;"00055690"
2;"4A6C0";"この町には立ち退き要求がされているって…";;"00055698"
2;"4A6F0";"井原 治郎";;"000556A0"
2;"4A700";"まあな　ずいぶんひどい目にもあってるよ";;"000556A8"
2;"4A728";"井原 治郎";;"000556B0"
2;"4A740";"だからって
ここから出て行くようなことはしないよ";;"000556B8"
2;"4A770";"井原 治郎";;"000556C0"
2;"4A780";"ここはワシらの町だからな";;"000556C8"
2;"4A7A0";"あっ…！　あんたあのときの！";;"000556D0"
2;"4A7C0";"あなたのせいで俺は容疑者になったんだ！";;"000556D8"
2;"4A7F0";"容疑者になって困っているんです";;"000556E0"
2;"4A810";"…？　あなたは誰ですか？";;"000556E8"
2;"4A830";"あなたのせいで私は容疑者になったのよ！";;"000556F0"
2;"4A860";"あなたのせいで、
俺は容疑者になったんだ！";;"000556F8"
2;"4A890";"あなたのせいで私は容疑者になったのよ！";;"00055700"
2;"4A8C0";"な、何言ってるんだよ　あんなの見たら
誰だって同じ様にしたはずさ";;"00055708"
2;"4A900";"容疑者になってしまって、
困ってるんです…";;"00055710"
2;"4A930";"容疑者になってしまって、
困ってるんです…";;"00055718"
2;"4A960";"…？　あなたは誰ですか？";;"00055720"
2;"4A980";"…？　あなたは誰ですか？";;"00055728"
2;"4A9A0";"なんだい　覚えてないのかい？";;"00055730"
2;"4A9C0";"私があんたを犯人呼ばわりして
警察に通報したんだよ";;"00055738"
2;"4AA00";"でもねえ…私も反省してるんだよ　あんたが
あそこに立ってたのしか見てないからねえ";;"00055740"
2;"4AA50";"あんた…　本当に犯人じゃないのかい？";;"00055748"
2;"4AA80";"絶対に犯人じゃない";;"00055750"
2;"4AAA0";"たぶんきっと犯人じゃない";;"00055758"
2;"4AAC0";"このままだと犯人にされてしまう";;"00055760"
2;"4AAE0";"絶対、俺は犯人じゃない";;"00055768"
2;"4AB00";"たぶん…　きっと犯人じゃない";;"00055770"
2;"4AB20";"このままだと、犯人にされてしまう…！";;"00055778"
2;"4AB50";"絶対、私は犯人じゃないわ";;"00055780"
2;"4AB70";"たぶん…　きっと犯人じゃないわ";;"00055788"
2;"4AB90";"このままだと、犯人にされちゃう…！";;"00055790"
2;"4ABC0";"なんだよ　はっきりしないねえ";;"00055798"
2;"4ABE0";"なんだよ　ずいぶん弱気だねえ";;"000557A0"
2;"4AC00";"う～ん…
なんだか悪いことしたみたいだねえ…";;"000557A8"
2;"4AC30";"自分で警察に通報しといてなんだけど、
私はあんたが犯人じゃないと思うんだ";;"000557B0"
2;"4AC80";"でも、こうなったら
自分で自分の無実を証明するしかないよ";;"000557B8"
2;"4ACC0";"町の人にいろいろ聞いてみたらどうだい？
手がかりが掴めるかもしれないよ";;"000557C0"
2;"4AD10";"そうだね　とりあえず…";;"000557C8"
2;"4AD30";"向かいのタバコ屋のおばあちゃんに
話を聞いてみたらどうだい？";;"000557D0"
2;"4AD70";"野々山 春子";;"000557D8"
2;"4AD80";"あんた本当に犯人じゃないんなら
自分で自分の無実を証明するしかないよ";;"000557E0"
2;"4ADC8";"野々山 春子";;"000557E8"
2;"4ADE0";"とりあえずタバコ屋のおばあちゃんに
話を聞いてみたらどうだい？";;"000557F0"
2;"4AE20";"野々山 春子";;"000557F8"
2;"4AE30";"私はおっちょこちょいでねえ";;"00055800"
2;"4AE50";"野々山 春子";;"00055808"
2;"4AE60";"慌てたときの自分がアテにならないのは
よく分かってるのさ";;"00055810"
2;"4AE98";"野々山 春子";;"00055818"
2;"4AEB0";"だから　あんたは犯人じゃないよ";;"00055820"
2;"4AED0";"野々山 春子";;"00055828"
2;"4AEE0";"はあ…　どうしたもんかねえ…";;"00055830"
2;"4AF00";"野々山 春子";;"00055838"
2;"4AF10";"ああ、お客さん　いらっしゃい";;"00055840"
2;"4AF30";"野々山 春子";;"00055848"
2;"4AF40";"いらっしゃい";;"00055850"
2;"4AF50";"野々山 春子";;"00055858"
2;"4AF60";"また　よろしくね";;"00055860"
2;"4AF78";"$p";;"00055868"
2;"4AF80";"この店は立ち退き要求はされているのか？";;"00055870"
2;"4AFA8";"$p";;"00055878"
2;"4AFB0";"この店は立ち退き要求はされているの？";;"00055880"
2;"4AFD8";"$p";;"00055888"
2;"4AFE0";"…まあね　そういう話があるのは事実さ";;"00055890"
2;"4B008";"野々山 春子";;"00055898"
2;"4B020";"出て行けって言われたってね
そうはいかないんだよ";;"000558A0"
2;"4B050";"野々山 春子";;"000558A8"
2;"4B060";"私はこの店を守るって
あの人と約束したからね…";;"000558B0"
2;"4B090";"野々山 春子";;"000558B8"
2;"4B0A0";"でもね、私だけじゃないんだよ";;"000558C0"
2;"4B0C0";"野々山 春子";;"000558C8"
2;"4B0D0";"パチパラ町のみんなは、いろんな理由で
この町から出て行くわけにはいかないのさ";;"000558D0"
2;"4B120";"野々山 春子";;"000558D8"
2;"4B130";"おはよう";;"000558E0"
2;"4B140";"野々山 春子";;"000558E8"
2;"4B150";"いらっしゃい";;"000558F0"
2;"4B160";"野々山 春子";;"000558F8"
2;"4B170";"悪いね　もう閉店なんだよ";;"00055900"
2;"4B190";"野々山 春子";;"00055908"
2;"4B1A0";"私に何か用かい？";;"00055910"
2;"4B1C0";"この店について聞きたい";;"00055918"
2;"4B1E0";"ご主人について聞きたい";;"00055920"
2;"4B1F8";"景品交換したい";;"00055928"
2;"4B210";"紀子について聞きたい";;"00055930"
2;"4B230";"立ち退きについて聞く";;"00055938"
2;"4B248";"何も聞かない";;"00055940"
2;"4B258";"$p";;"00055948"
2;"4B260";"この店のことを教えてくれないか";;"00055950"
2;"4B280";"$p";;"00055958"
2;"4B290";"この店のことを教えて欲しいんだけど";;"00055960"
2;"4B2B8";"野々山 春子";;"00055968"
