"file";"data_offset";"texture_name";"width";"height";"x_start";"y_start";"x_end";"y_end";"x_scrn_off";"y_scrn_off";"description"
"MAP\M_00_09.BIN";"007B1870";"03304";"544";"128";"0";"0";"544";"128";"0";"0"
"MAP\M_00_09.BIN";"007B18D0";"03304";"544";"56";"0";"128";"544";"184";"0";"0"
"MAP\M_00_09.BIN";"007B1930";"03313";"80";"64";"0";"0";"80";"64";"0";"0"
"MAP\M_00_09.BIN";"007B1990";"03305";"256";"32";"0";"0";"256";"32";"0";"0"
"MAP\M_00_09.BIN";"007B19F0";"03305";"256";"32";"0";"32";"256";"64";"0";"0"
"MAP\M_00_09.BIN";"007B1CF0";"03309";"128";"256";"0";"0";"128";"256";"0";"0"
"MAP\M_00_09.BIN";"007B1E70";"03300";"32";"16";"0";"48";"32";"64";"0";"0"
"MAP\M_00_09.BIN";"007B1ED0";"03300";"32";"16";"0";"64";"32";"80";"0";"0"
"MAP\M_00_09.BIN";"007B1F30";"03300";"32";"16";"0";"80";"32";"96";"0";"0"
"MAP\M_00_09.BIN";"007B1F90";"03300";"32";"16";"0";"96";"32";"112";"0";"0"
"MAP\M_00_09.BIN";"007B1FF0";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B2050";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B20B0";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B2110";"03323";"640";"32";"0";"0";"640";"32";"0";"416"
"MAP\M_00_09.BIN";"007B2170";"03328";"256";"80";"0";"0";"256";"80";"384";"32"
"MAP\M_00_09.BIN";"007B21D0";"03322";"160";"32";"0";"96";"160";"128";"384";"32"
"MAP\M_00_09.BIN";"007B2230";"03322";"64";"32";"160";"96";"224";"128";"544";"32"
"MAP\M_00_09.BIN";"007B2290";"03322";"48";"32";"224";"96";"272";"128";"544";"32"
"MAP\M_00_09.BIN";"007B22F0";"03320";"184";"32";"48";"32";"232";"64";"32";"16"
"MAP\M_00_09.BIN";"007B2350";"03322";"80";"32";"272";"64";"352";"96";"80";"16"
"MAP\M_00_09.BIN";"007B23B0";"03320";"16";"16";"0";"184";"16";"200";"0";"0"
"MAP\M_00_09.BIN";"007B2410";"03320";"16";"16";"16";"184";"32";"200";"0";"0"
"MAP\M_00_09.BIN";"007B2470";"03320";"16";"16";"32";"184";"48";"200";"0";"0"
"MAP\M_00_09.BIN";"007B24D0";"03320";"16";"16";"0";"200";"16";"216";"0";"0"
"MAP\M_00_09.BIN";"007B2530";"03320";"16";"16";"16";"200";"32";"216";"0";"0"
"MAP\M_00_09.BIN";"007B2590";"03320";"16";"16";"32";"200";"48";"216";"0";"0"
"MAP\M_00_09.BIN";"007B25F0";"03320";"16";"16";"0";"216";"16";"232";"0";"0"
"MAP\M_00_09.BIN";"007B2650";"03320";"16";"16";"16";"216";"32";"232";"0";"0"
"MAP\M_00_09.BIN";"007B26B0";"03320";"16";"16";"32";"216";"48";"232";"0";"0"
"MAP\M_00_09.BIN";"007B2710";"03327";"136";"60";"0";"0";"136";"60";"184";"264"
"MAP\M_00_09.BIN";"007B2770";"03327";"136";"60";"0";"60";"136";"120";"320";"264"
"MAP\M_00_09.BIN";"007B27D0";"03320";"256";"32";"0";"88";"256";"120";"416";"56"
"MAP\M_00_09.BIN";"007B2830";"03320";"256";"32";"0";"88";"256";"120";"472";"80"
"MAP\M_00_09.BIN";"007B2890";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B28F0";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B2950";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B29B0";"03323";"640";"32";"0";"0";"640";"32";"0";"416"
"MAP\M_00_09.BIN";"007B2A10";"03328";"256";"80";"0";"0";"256";"80";"384";"32"
"MAP\M_00_09.BIN";"007B2A70";"03322";"160";"32";"0";"96";"160";"128";"384";"32"
"MAP\M_00_09.BIN";"007B2AD0";"03322";"64";"32";"160";"96";"224";"128";"544";"32"
"MAP\M_00_09.BIN";"007B2B30";"03322";"48";"32";"224";"96";"272";"128";"544";"32"
"MAP\M_00_09.BIN";"007B2B90";"03320";"184";"32";"48";"32";"232";"64";"0";"0"
"MAP\M_00_09.BIN";"007B2BF0";"03322";"80";"32";"80";"32";"160";"64";"0";"0"
"MAP\M_00_09.BIN";"007B2C50";"03320";"184";"32";"0";"120";"184";"152";"0";"0"
"MAP\M_00_09.BIN";"007B2CB0";"03322";"80";"32";"0";"160";"80";"192";"0";"0"
"MAP\M_00_09.BIN";"007B2D10";"03322";"128";"32";"80";"160";"208";"192";"0";"0"
"MAP\M_00_09.BIN";"007B2D70";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B2DD0";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B2E30";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B2E90";"03323";"640";"32";"0";"32";"640";"64";"0";"416"
"MAP\M_00_09.BIN";"007B2EF0";"03328";"256";"80";"0";"0";"256";"80";"384";"32"
"MAP\M_00_09.BIN";"007B2F50";"03322";"160";"32";"0";"96";"160";"128";"384";"32"
"MAP\M_00_09.BIN";"007B2FB0";"03322";"64";"32";"160";"96";"224";"128";"544";"32"
"MAP\M_00_09.BIN";"007B3010";"03322";"48";"32";"224";"96";"272";"128";"544";"32"
"MAP\M_00_09.BIN";"007B3070";"03320";"184";"32";"0";"120";"184";"152";"0";"0"
"MAP\M_00_09.BIN";"007B30D0";"03322";"128";"32";"80";"160";"208";"192";"0";"0"
"MAP\M_00_09.BIN";"007B3130";"03320";"16";"16";"0";"184";"16";"200";"0";"0"
"MAP\M_00_09.BIN";"007B3190";"03320";"16";"16";"16";"184";"32";"200";"0";"0"
"MAP\M_00_09.BIN";"007B31F0";"03320";"16";"16";"32";"184";"48";"200";"0";"0"
"MAP\M_00_09.BIN";"007B3250";"03320";"16";"16";"0";"200";"16";"216";"0";"0"
"MAP\M_00_09.BIN";"007B32B0";"03320";"16";"16";"16";"200";"32";"216";"0";"0"
"MAP\M_00_09.BIN";"007B3310";"03320";"16";"16";"32";"200";"48";"216";"0";"0"
"MAP\M_00_09.BIN";"007B3370";"03320";"16";"16";"0";"216";"16";"232";"0";"0"
"MAP\M_00_09.BIN";"007B33D0";"03320";"16";"16";"16";"216";"32";"232";"0";"0"
"MAP\M_00_09.BIN";"007B3430";"03320";"16";"16";"32";"216";"48";"232";"0";"0"
"MAP\M_00_09.BIN";"007B3610";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B3670";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B36D0";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B3730";"03323";"640";"32";"0";"0";"640";"32";"0";"416"
"MAP\M_00_09.BIN";"007B3790";"03328";"256";"80";"0";"0";"256";"80";"384";"32"
"MAP\M_00_09.BIN";"007B37F0";"03322";"160";"32";"0";"96";"160";"128";"384";"32"
"MAP\M_00_09.BIN";"007B3850";"03322";"64";"32";"160";"96";"224";"128";"544";"32"
"MAP\M_00_09.BIN";"007B38B0";"03322";"48";"32";"224";"96";"272";"128";"544";"32"
"MAP\M_00_09.BIN";"007B3910";"03320";"184";"32";"48";"32";"232";"64";"0";"0"
"MAP\M_00_09.BIN";"007B3970";"03322";"80";"32";"0";"32";"80";"64";"0";"0"
"MAP\M_00_09.BIN";"007B39D0";"03320";"184";"32";"0";"120";"184";"152";"0";"0"
"MAP\M_00_09.BIN";"007B3A30";"03322";"80";"32";"272";"96";"352";"128";"0";"0"
"MAP\M_00_09.BIN";"007B3A90";"03322";"128";"32";"352";"96";"480";"128";"0";"0"
"MAP\M_00_09.BIN";"007B3AF0";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B3B50";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B3BB0";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B3C10";"03323";"640";"32";"0";"0";"640";"32";"0";"416"
"MAP\M_00_09.BIN";"007B3C70";"03328";"256";"80";"0";"0";"256";"80";"384";"32"
"MAP\M_00_09.BIN";"007B3CD0";"03322";"160";"32";"0";"96";"160";"128";"384";"32"
"MAP\M_00_09.BIN";"007B3D30";"03322";"64";"32";"160";"96";"224";"128";"544";"32"
"MAP\M_00_09.BIN";"007B3D90";"03322";"48";"32";"224";"96";"272";"128";"544";"32"
"MAP\M_00_09.BIN";"007B3DF0";"03320";"184";"32";"0";"120";"184";"152";"0";"0"
"MAP\M_00_09.BIN";"007B3E50";"03322";"80";"32";"272";"96";"352";"128";"0";"0"
"MAP\M_00_09.BIN";"007B3EB0";"03320";"184";"32";"0";"152";"184";"184";"0";"0"
"MAP\M_00_09.BIN";"007B3F10";"03322";"56";"32";"0";"128";"56";"160";"0";"0"
"MAP\M_00_09.BIN";"007B3F70";"03322";"56";"32";"56";"128";"112";"160";"0";"0"
"MAP\M_00_09.BIN";"007B3FD0";"03322";"56";"32";"112";"128";"168";"160";"0";"0"
"MAP\M_00_09.BIN";"007B4030";"03322";"124";"32";"168";"128";"292";"160";"0";"0"
"MAP\M_00_09.BIN";"007B4090";"03323";"640";"32";"0";"64";"640";"96";"0";"416"
"MAP\M_00_09.BIN";"007B43F0";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B4450";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B44B0";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B4510";"03323";"640";"32";"0";"0";"640";"32";"0";"416"
"MAP\M_00_09.BIN";"007B4570";"03328";"256";"80";"0";"0";"256";"80";"384";"32"
"MAP\M_00_09.BIN";"007B45D0";"03322";"160";"32";"0";"96";"160";"128";"384";"32"
"MAP\M_00_09.BIN";"007B4630";"03322";"64";"32";"160";"96";"224";"128";"544";"32"
"MAP\M_00_09.BIN";"007B4690";"03322";"48";"32";"224";"96";"272";"128";"544";"32"
"MAP\M_00_09.BIN";"007B46F0";"03320";"184";"32";"0";"120";"184";"152";"0";"0"
"MAP\M_00_09.BIN";"007B4750";"03322";"128";"32";"352";"96";"480";"128";"0";"0"
"MAP\M_00_09.BIN";"007B47B0";"03320";"184";"32";"0";"152";"184";"184";"0";"0"
"MAP\M_00_09.BIN";"007B4810";"03322";"56";"32";"292";"128";"348";"160";"0";"0"
"MAP\M_00_09.BIN";"007B4870";"03322";"80";"32";"348";"128";"428";"160";"0";"0"
"MAP\M_00_09.BIN";"007B48D0";"03322";"80";"32";"428";"128";"508";"160";"0";"0"
"MAP\M_00_09.BIN";"007B4930";"03320";"16";"16";"0";"184";"16";"200";"0";"0"
"MAP\M_00_09.BIN";"007B4990";"03320";"16";"16";"16";"184";"32";"200";"0";"0"
"MAP\M_00_09.BIN";"007B49F0";"03320";"16";"16";"32";"184";"48";"200";"0";"0"
"MAP\M_00_09.BIN";"007B4A50";"03320";"16";"16";"0";"200";"16";"216";"0";"0"
"MAP\M_00_09.BIN";"007B4AB0";"03320";"16";"16";"16";"200";"32";"216";"0";"0"
"MAP\M_00_09.BIN";"007B4B10";"03320";"16";"16";"32";"200";"48";"216";"0";"0"
"MAP\M_00_09.BIN";"007B4B70";"03320";"16";"16";"0";"216";"16";"232";"0";"0"
"MAP\M_00_09.BIN";"007B4BD0";"03320";"16";"16";"16";"216";"32";"232";"0";"0"
"MAP\M_00_09.BIN";"007B4C30";"03320";"16";"16";"32";"216";"48";"232";"0";"0"
"MAP\M_00_09.BIN";"007B4D50";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B4DB0";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B4E10";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B4E70";"03323";"640";"32";"0";"0";"640";"32";"0";"416"
"MAP\M_00_09.BIN";"007B4ED0";"03320";"184";"32";"48";"32";"232";"64";"16";"16"
"MAP\M_00_09.BIN";"007B4F30";"03322";"136";"32";"272";"32";"408";"64";"64";"16"
"MAP\M_00_09.BIN";"007B4F90";"03324";"184";"32";"0";"0";"184";"32";"108";"72"
"MAP\M_00_09.BIN";"007B4FF0";"03324";"184";"32";"0";"32";"184";"64";"108";"108"
"MAP\M_00_09.BIN";"007B5050";"03324";"184";"32";"0";"64";"184";"96";"108";"144"
"MAP\M_00_09.BIN";"007B50B0";"03324";"184";"32";"0";"96";"184";"128";"108";"180"
"MAP\M_00_09.BIN";"007B5110";"03324";"184";"32";"0";"128";"184";"160";"108";"216"
"MAP\M_00_09.BIN";"007B5170";"03324";"184";"32";"0";"160";"184";"192";"108";"252"
"MAP\M_00_09.BIN";"007B51D0";"03324";"184";"32";"0";"192";"184";"224";"108";"288"
"MAP\M_00_09.BIN";"007B5290";"03329";"420";"16";"0";"0";"420";"16";"204";"76"
"MAP\M_00_09.BIN";"007B52F0";"03329";"420";"16";"0";"16";"420";"32";"204";"76"
"MAP\M_00_09.BIN";"007B5350";"03329";"420";"16";"0";"32";"420";"48";"204";"76"
"MAP\M_00_09.BIN";"007B53B0";"03329";"420";"16";"0";"48";"420";"64";"204";"76"
"MAP\M_00_09.BIN";"007B5410";"03329";"420";"16";"0";"64";"420";"80";"204";"76"
"MAP\M_00_09.BIN";"007B5470";"03329";"84";"40";"420";"0";"504";"40";"0";"0"
"MAP\M_00_09.BIN";"007B54D0";"03329";"84";"32";"420";"40";"504";"72";"0";"0"
"MAP\M_00_09.BIN";"007B5530";"03345";"80";"56";"0";"0";"80";"56";"0";"0"
"MAP\M_00_09.BIN";"007B5590";"03345";"56";"56";"144";"0";"200";"56";"216";"216"
"MAP\M_00_09.BIN";"007B55F0";"03330";"184";"32";"0";"0";"184";"32";"0";"0"
"MAP\M_00_09.BIN";"007B5650";"03330";"184";"32";"0";"32";"184";"64";"0";"0"
"MAP\M_00_09.BIN";"007B56B0";"03330";"184";"32";"0";"64";"184";"96";"0";"0"
"MAP\M_00_09.BIN";"007B5710";"03330";"184";"32";"0";"96";"184";"128";"0";"0"
"MAP\M_00_09.BIN";"007B5770";"03330";"184";"32";"0";"128";"184";"160";"0";"0"
"MAP\M_00_09.BIN";"007B57D0";"03330";"184";"32";"0";"160";"184";"192";"0";"0"
"MAP\M_00_09.BIN";"007B5830";"03330";"184";"32";"0";"192";"184";"224";"0";"0"
"MAP\M_00_09.BIN";"007B5890";"03331";"96";"32";"0";"0";"96";"32";"0";"0"
"MAP\M_00_09.BIN";"007B58F0";"03331";"96";"32";"0";"32";"96";"64";"0";"0"
"MAP\M_00_09.BIN";"007B5950";"03331";"96";"32";"0";"64";"96";"96";"0";"0"
"MAP\M_00_09.BIN";"007B59B0";"03331";"96";"32";"0";"96";"96";"128";"0";"0"
"MAP\M_00_09.BIN";"007B5A10";"03331";"96";"32";"0";"128";"96";"160";"0";"0"
"MAP\M_00_09.BIN";"007B5A70";"03331";"96";"32";"96";"0";"192";"32";"0";"0"
"MAP\M_00_09.BIN";"007B5AD0";"03331";"96";"32";"96";"32";"192";"64";"0";"0"
"MAP\M_00_09.BIN";"007B5B30";"03331";"96";"32";"96";"64";"192";"96";"0";"0"
"MAP\M_00_09.BIN";"007B5B90";"03331";"96";"32";"96";"96";"192";"128";"0";"0"
"MAP\M_00_09.BIN";"007B5BF0";"03331";"96";"32";"96";"128";"192";"160";"0";"0"
"MAP\M_00_09.BIN";"007B5C50";"03332";"84";"34";"0";"0";"84";"34";"0";"0"
"MAP\M_00_09.BIN";"007B5CB0";"03332";"84";"34";"84";"0";"168";"34";"0";"0"
"MAP\M_00_09.BIN";"007B5D10";"03332";"84";"34";"168";"0";"252";"34";"0";"0"
"MAP\M_00_09.BIN";"007B5D70";"03332";"84";"34";"252";"0";"336";"34";"0";"0"
"MAP\M_00_09.BIN";"007B5DD0";"03332";"84";"34";"336";"0";"420";"34";"0";"0"
"MAP\M_00_09.BIN";"007B5E30";"03332";"84";"34";"420";"0";"504";"34";"0";"0"
"MAP\M_00_09.BIN";"007B5E90";"03332";"84";"34";"0";"34";"84";"68";"0";"0"
"MAP\M_00_09.BIN";"007B5EF0";"03332";"84";"34";"84";"34";"168";"68";"0";"0"
"MAP\M_00_09.BIN";"007B5F50";"03332";"84";"34";"168";"34";"252";"68";"0";"0"
"MAP\M_00_09.BIN";"007B5FB0";"03332";"84";"34";"252";"34";"336";"68";"0";"0"
"MAP\M_00_09.BIN";"007B6010";"03332";"84";"34";"336";"34";"420";"68";"0";"0"
"MAP\M_00_09.BIN";"007B6070";"03332";"84";"34";"420";"34";"504";"68";"0";"0"
"MAP\M_00_09.BIN";"007B60D0";"03332";"84";"34";"0";"68";"84";"102";"0";"0"
"MAP\M_00_09.BIN";"007B6130";"03332";"84";"34";"84";"68";"168";"102";"0";"0"
"MAP\M_00_09.BIN";"007B6190";"03332";"84";"34";"168";"68";"252";"102";"0";"0"
"MAP\M_00_09.BIN";"007B61F0";"03332";"84";"34";"252";"68";"336";"102";"0";"0"
"MAP\M_00_09.BIN";"007B6250";"03332";"84";"34";"336";"68";"420";"102";"0";"0"
"MAP\M_00_09.BIN";"007B62B0";"03332";"84";"34";"420";"68";"504";"102";"0";"0"
"MAP\M_00_09.BIN";"007B6310";"03332";"84";"34";"0";"102";"84";"136";"0";"0"
"MAP\M_00_09.BIN";"007B6370";"03332";"84";"34";"84";"102";"168";"136";"0";"0"
"MAP\M_00_09.BIN";"007B63D0";"03332";"84";"34";"168";"102";"252";"136";"0";"0"
"MAP\M_00_09.BIN";"007B6BB0";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B6C10";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B6C70";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B6CD0";"03323";"640";"32";"0";"0";"640";"32";"0";"416"
"MAP\M_00_09.BIN";"007B6D30";"03328";"256";"80";"0";"0";"256";"80";"384";"32"
"MAP\M_00_09.BIN";"007B6D90";"03322";"160";"32";"0";"96";"160";"128";"384";"32"
"MAP\M_00_09.BIN";"007B6DF0";"03322";"64";"32";"160";"96";"224";"128";"544";"32"
"MAP\M_00_09.BIN";"007B6E50";"03322";"48";"32";"224";"96";"272";"128";"544";"32"
"MAP\M_00_09.BIN";"007B6EB0";"03320";"184";"32";"48";"32";"232";"64";"32";"16"
"MAP\M_00_09.BIN";"007B6F10";"03322";"56";"32";"208";"160";"264";"192";"80";"16"
"MAP\M_00_09.BIN";"007B6F70";"03320";"16";"16";"0";"184";"16";"200";"0";"0"
"MAP\M_00_09.BIN";"007B6FD0";"03320";"16";"16";"16";"184";"32";"200";"0";"0"
"MAP\M_00_09.BIN";"007B7030";"03320";"16";"16";"32";"184";"48";"200";"0";"0"
"MAP\M_00_09.BIN";"007B7090";"03320";"16";"16";"0";"200";"16";"216";"0";"0"
"MAP\M_00_09.BIN";"007B70F0";"03320";"16";"16";"16";"200";"32";"216";"0";"0"
"MAP\M_00_09.BIN";"007B7150";"03320";"16";"16";"32";"200";"48";"216";"0";"0"
"MAP\M_00_09.BIN";"007B71B0";"03320";"16";"16";"0";"216";"16";"232";"0";"0"
"MAP\M_00_09.BIN";"007B7210";"03320";"16";"16";"16";"216";"32";"232";"0";"0"
"MAP\M_00_09.BIN";"007B7270";"03320";"16";"16";"32";"216";"48";"232";"0";"0"
"MAP\M_00_09.BIN";"007B72D0";"03327";"136";"60";"0";"0";"136";"60";"184";"264"
"MAP\M_00_09.BIN";"007B7330";"03327";"136";"60";"0";"60";"136";"120";"320";"264"
"MAP\M_00_09.BIN";"007B7390";"03320";"256";"32";"0";"88";"256";"120";"416";"56"
"MAP\M_00_09.BIN";"007B73F0";"03320";"256";"32";"0";"88";"256";"120";"472";"80"
"MAP\M_00_09.BIN";"007B7450";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B74B0";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B7510";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
"MAP\M_00_09.BIN";"007B7570";"03323";"640";"32";"0";"96";"640";"128";"0";"416"
"MAP\M_00_09.BIN";"007B75D0";"03320";"184";"32";"48";"32";"232";"64";"32";"16"
"MAP\M_00_09.BIN";"007B7630";"03322";"136";"32";"0";"64";"136";"96";"80";"16"
"MAP\M_00_09.BIN";"007B7690";"03325";"480";"32";"0";"0";"480";"32";"0";"0"
"MAP\M_00_09.BIN";"007B76F0";"03325";"480";"32";"0";"32";"480";"64";"0";"0"
"MAP\M_00_09.BIN";"007B7750";"03325";"480";"32";"0";"64";"480";"96";"0";"0"
"MAP\M_00_09.BIN";"007B77B0";"03325";"480";"32";"0";"96";"480";"128";"0";"0"
"MAP\M_00_09.BIN";"007B7810";"03325";"480";"32";"0";"128";"480";"160";"0";"0"
"MAP\M_00_09.BIN";"007B7870";"03325";"480";"32";"0";"160";"480";"192";"0";"0"
"MAP\M_00_09.BIN";"007B78D0";"03325";"480";"32";"0";"192";"480";"224";"0";"0"
"MAP\M_00_09.BIN";"007B7930";"03325";"480";"32";"0";"224";"480";"256";"0";"0"
"MAP\M_00_09.BIN";"007B7990";"03325";"480";"32";"0";"256";"480";"288";"0";"0"
"MAP\M_00_09.BIN";"007B79F0";"03325";"480";"32";"0";"288";"480";"320";"0";"0"
"MAP\M_00_09.BIN";"007B7A50";"03325";"480";"32";"0";"320";"480";"352";"0";"0"
"MAP\M_00_09.BIN";"007B7AB0";"03325";"480";"32";"0";"352";"480";"384";"0";"0"
"MAP\M_00_09.BIN";"007B7B10";"03325";"480";"32";"0";"384";"480";"416";"0";"0"
"MAP\M_00_09.BIN";"007B7B70";"03325";"480";"32";"0";"416";"480";"448";"0";"0"
"MAP\M_00_09.BIN";"007B7BD0";"03325";"480";"32";"0";"448";"480";"480";"0";"0"
"MAP\M_00_09.BIN";"007B7CF0";"03326";"32";"32";"0";"0";"32";"32";"320";"68"
"MAP\M_00_09.BIN";"007B7D50";"03326";"32";"32";"0";"32";"32";"64";"320";"300"
"MAP\M_00_09.BIN";"007B7DB0";"03320";"16";"88";"0";"0";"16";"88";"0";"0"
"MAP\M_00_09.BIN";"007B7E10";"03320";"16";"88";"16";"0";"32";"88";"0";"0"
"MAP\M_00_09.BIN";"007B7E70";"03320";"16";"88";"32";"0";"48";"88";"0";"0"
